Period,Pressure,Speed,Temperature,Sound,Vibration
5938,105.27,96.38,88.81,76.12,157.09
5939,105.62,96.01,89.93,76.28,160.42
5940,105.76,95.63,89.93,77.14,166.12
5941,106.18,95.27,90.46,78.62,166.13
5942,106.64,95.22,90.59,78.82,166.49
5943,107.17,94.75,91.4,80.57,169.2
5944,100,100,80,60,120
5945,100.04,99.82,80.19,60.19,123.67
5946,100.38,99.42,80.88,60.75,131.15
5947,100.72,99.36,81.09,60.87,131.49
5948,100.83,98.54,81.67,61.17,134.11
5949,101.17,98.39,82.53,62.16,134.5
5950,100,100,80,60,120
5951,100.09,99.86,80.39,60.97,121.49
5952,100.42,99.74,80.41,61.68,124.1
5953,100.72,99.56,80.55,62.79,125.05
5954,101.03,99.43,80.71,63.68,127.76
5955,101.64,99.38,80.79,63.82,128.8
5956,102.1,99.27,81.21,65.17,130.66
5957,102.36,98.91,81.93,67.68,130.89
5958,102.52,98.76,82.12,68.24,131.08
5959,103.06,98.57,82.22,68.6,131.45
5960,103.24,98.53,82.25,68.61,133.48
5961,103.95,98.41,84.21,68.89,136.62
5962,104.79,97.67,85.27,69.15,138.19
5963,104.8,97.28,85.41,70.15,139.5
5964,104.83,97.27,85.8,72.52,141.37
5965,105.17,97.11,89.15,74.32,144.46
5966,105.43,96.42,89.54,74.38,145.25
5967,106.35,96.21,91.36,74.62,150.8
5968,106.78,96.06,92.28,76.08,151.11
5969,107.06,95.95,92.47,78.67,156.74
5970,107.44,95.85,92.78,80.72,157.31
5971,107.75,95.66,93.31,81.27,164.09
5972,107.88,95.36,93.31,81.65,174.16
5973,108.27,94.95,94.93,82.44,176.61
5974,100,100,80,60,120
5975,100.11,99.7,80.65,61.94,120.17
5976,101.27,99.67,80.85,62,120.96
5977,101.29,99.57,80.98,67.53,121.25
5978,101.71,99.1,81.05,68.37,121.52
5979,101.77,99.08,82.17,68.89,122.77
5980,101.93,99.03,82.51,71.23,123.8
5981,100,100,80,60,120
5982,100.33,99.99,80.79,60.04,120.55
5983,100.39,99.61,80.83,62.18,124.08
5984,100.82,99.03,81.11,62.84,128.11
5985,101.43,98.94,82.39,63.87,132.4
5986,101.44,98.82,82.6,65.95,135.36
5987,101.57,98.45,82.96,66.46,135.52
5988,101.91,97.86,83.2,66.49,137.79
5989,102.1,97.75,83.53,69,142.36
5990,102.12,97.48,83.53,69.62,143.82
5991,102.44,97.34,83.54,70.09,143.92
5992,102.54,97.15,84.16,70.95,144.36
5993,102.94,97.05,84.93,72.62,146.83
5994,103.36,97.05,85.24,72.89,150.58
5995,103.39,96.96,85.66,79.02,151.04
5996,104.37,96.68,86.78,79.27,151.94
5997,104.73,96.48,87.37,79.78,152.58
5998,105.24,96.27,87.55,82.86,153.34
5999,105.28,96.26,88.03,83.03,159.09
6000,105.32,96.02,88.85,84.13,162.1
6001,105.44,96.01,89.66,85.92,169.95
6002,105.71,95.55,91.53,87.2,170.26
6003,105.78,95.18,92.09,88.81,170.48
6004,105.87,95.13,92.28,89.89,171.07
6005,106.19,95.09,93.59,90.47,171.33
6006,106.34,95.07,93.74,90.63,172.73
6007,107.36,94.58,94.76,90.78,173.21
6008,100,100,80,60,120
6009,101.3,99.9,81.28,61.81,120.42
6010,101.77,99.28,81.43,62.45,120.74
6011,101.88,99.16,81.54,63.63,120.99
6012,101.93,99.15,81.59,63.88,122.97
6013,102.9,99.05,83.78,63.93,124.51
6014,103.25,99.02,84.39,64.12,125.84
6015,103.33,98.72,85.33,64.14,127.04
6016,103.78,98.45,85.67,64.5,128.09
6017,104.14,97.91,85.99,66.81,130.14
6018,104.17,96.87,86.77,67.58,130.49
6019,104.31,96.52,86.95,67.74,130.68
6020,104.42,96.43,87.69,67.82,133.09
6021,104.53,96.4,88.17,68.18,139.01
6022,104.86,96.37,89.94,71.71,139.1
6023,105,96.01,90.03,73.14,139.12
6024,105.5,95.7,90.29,74.42,141
6025,105.68,95.3,90.46,75.92,142.97
6026,106.49,95.29,90.61,78.04,147.77
6027,106.61,95.15,92.04,80.03,148.96
6028,106.89,94.45,93.27,81.41,152.66
6029,100,100,80,60,120
6030,100.09,99.9,80.27,61.37,120.45
6031,100.1,99.87,80.61,61.4,122.99
6032,100.63,99.71,80.72,62.64,125.25
6033,103.3,99.58,81.89,63.01,127.11
6034,103.37,99.57,82.13,64.62,127.7
6035,104.07,99.21,82.5,66.02,128.97
6036,104.37,99.14,83.03,66.84,134.59
6037,104.43,98.76,83.51,66.94,138.09
6038,104.65,98.73,83.8,67.06,140.81
6039,105.18,98.61,83.85,67.92,141.06
6040,106.05,98.5,84.15,67.93,144.25
6041,106.52,98.48,85.14,68.79,161.32
6042,107.04,98.46,85.18,70.01,185.26
6043,107.19,98.43,85.38,70.01,189.92
6044,107.35,98.02,85.44,74.67,189.97
6045,107.78,97.81,85.59,75.18,190.61
6046,108.75,97.75,85.59,76.01,191.83
6047,108.8,97.73,85.96,76.78,194.18
6048,108.81,97.68,86.08,77.22,195.33
6049,109.06,97.23,86.84,77.74,199.1
6050,110.01,96.93,86.91,78.23,200.67
6051,100,100,80,60,120
6052,100.16,99.99,80.09,61.02,120.43
6053,100.25,99.84,81.79,61.07,122.53
6054,100.32,99.48,81.94,61.17,124.24
6055,100.34,98.88,82.23,61.74,127.18
6056,100.34,98.58,82.61,61.86,135.31
6057,100.57,98.47,83.6,63.01,137.28
6058,100.79,98.03,83.91,63.13,137.36
6059,101.12,97.71,84.25,63.41,138.86
6060,101.18,97.52,84.59,63.95,141.68
6061,102.01,97.25,85.14,64.73,143.61
6062,102.22,97.2,85.25,64.79,145.74
6063,102.27,97.13,85.54,66.17,146.21
6064,102.5,97.11,85.57,66.55,146.25
6065,102.64,97.08,85.94,66.94,148.56
6066,103.18,96.07,86.08,68.32,148.56
6067,103.28,95.89,86.17,69.24,149.29
6068,104.31,95.87,86.74,69.57,152.64
6069,104.41,95.27,87.08,70.3,154.78
6070,104.83,95.23,88.49,70.49,160.23
6071,104.95,95.21,89.48,70.53,163.43
6072,105.2,95.19,89.85,71.75,165.32
6073,105.21,94.12,90.21,72.54,168.06
6074,100,100,80,60,120
6075,100.15,99.98,80.36,61.3,120.58
6076,100.55,99.91,80.53,62.78,123.21
6077,101.41,99.87,80.88,63.58,124.15
6078,101.61,99.76,81.9,65.48,128.01
6079,101.95,99.76,82.21,66.79,128.85
6080,102.56,99.26,82.33,68.18,134.36
6081,103.93,98.73,83.01,68.75,139.82
6082,104.11,98.62,83.13,69.04,141.13
6083,104.98,98.36,83.41,69.8,142.63
6084,106.01,98.15,83.73,69.91,147.07
6085,106.08,98.02,83.8,70.24,150.42
6086,106.24,98.01,83.92,71.03,153.87
6087,106.32,96.45,85.93,71.76,155.86
6088,106.48,96.39,86.1,73.2,160.38
6089,106.78,96.38,86.32,73.45,165.89
6090,106.85,96.37,86.49,74.96,167.19
6091,106.94,96.2,87.86,75.36,168.49
6092,107.31,95.32,88.91,75.93,170.51
6093,107.38,95.1,89.05,76.58,172.01
6094,108.31,94.46,89.3,76.96,172.38
6095,100,100,80,60,120
6096,100.06,99.78,80.54,62.19,120.77
6097,100.09,99.76,81.61,62.59,125.58
6098,100.28,98.88,81.77,64.72,125.64
6099,101,98.49,82.51,65.81,129.75
6100,101.02,98.14,82.92,66.9,131.3
6101,101.44,97.83,83.6,67.31,133.49
6102,101.59,97.24,83.97,68.06,135.83
6103,101.69,96.84,84.03,69.47,142.37
6104,101.99,96.01,85.5,69.68,143.33
6105,102.18,95.98,86.1,70.62,143.97
6106,103.11,95.63,86.36,70.96,144.13
6107,103.43,95.44,86.52,71.62,144.23
6108,104.09,95.23,86.76,72.27,151.27
6109,104.61,95.14,87.13,73.37,156.9
6110,104.76,95.06,87.87,76.11,161.28
6111,104.94,95,88.1,80.52,162.49
6112,105.17,94.14,88.18,81.07,168.62
6113,100,100,80,60,120
6114,100.06,99.99,80.93,62.44,121.25
6115,100.27,98.97,81.65,63.65,121.84
6116,100,100,80,60,120
6117,100.17,99.97,80.32,60.14,121.81
6118,100.72,99.92,80.64,64.14,121.94
6119,100.98,99.62,80.78,65.74,125.62
6120,102.15,99.56,81.01,66.16,127.05
6121,102.67,99.55,81.32,66.42,130.91
6122,102.89,99.42,82.01,67.11,131.87
6123,102.95,99.19,83.36,68.23,133.26
6124,102.98,98.52,84.05,69.55,142.17
6125,103.34,98.38,84.49,69.7,143.24
6126,103.61,98.37,84.52,70.12,145.19
6127,103.87,98,84.64,71.04,146.03
6128,103.88,97.38,84.87,73.92,148.91
6129,103.88,97.2,85.08,74.09,150.09
6130,104.25,96.97,85.5,74.46,151.95
6131,104.36,96.85,85.54,77.68,158.97
6132,104.64,96.56,85.95,77.75,162.58
6133,105.1,96.27,86.05,77.86,167.79
6134,105.6,96.25,86.09,79.65,168.3
6135,100,100,80,60,120
6136,100.14,99.81,80.11,60.08,120.41
6137,100.62,99.47,80.63,60.46,120.5
6138,101.15,99.43,81.38,60.76,125.96
6139,101.86,99.2,81.82,61.27,126.98
6140,101.87,98.52,81.82,61.94,130.71
6141,102.17,98.41,82.12,62.46,135.62
6142,102.69,98.08,82.2,63.05,140.17
6143,103.32,98.03,82.21,63.35,144.84
6144,104.65,97.89,82.27,64.37,145.64
6145,104.82,97.57,82.57,64.46,148.75
6146,105.31,97.55,82.78,64.93,149.06
6147,105.58,96.42,83.76,66.04,149.21
6148,105.6,96.15,84.65,67.11,150.83
6149,105.66,96.03,84.87,67.26,152.19
6150,106.58,95.85,85.54,67.55,152.95
6151,106.71,95.41,86.03,69.6,154.48
6152,106.8,95.36,86.12,70.22,158.12
6153,106.88,95.14,86.47,72.07,159.75
6154,107.57,94.86,86.77,73.41,164.97
6155,100,100,80,60,120
6156,100.03,99.95,80.59,60.71,131.45
6157,100.16,99.8,80.67,60.8,131.86
6158,100.33,99.77,81.32,61.38,132.76
6159,100.82,99.68,83.28,61.76,136.19
6160,101.19,99.58,84.83,63.01,137.17
6161,101.48,99.53,84.88,64.1,137.52
6162,101.85,99.31,85.53,65.66,141.45
6163,102.88,99.17,86.1,68.77,142.71
6164,102.94,99.08,86.44,73.95,149.4
6165,103.18,99.06,88.3,75.61,159.76
6166,103.31,99.05,89.06,78.18,162.64
6167,103.8,98.32,89.28,79.26,164.99
6168,104.28,97.82,89.7,80.94,166.8
6169,104.86,97.74,90.82,81.99,167.17
6170,105.04,97.72,91.99,83.58,171.6
6171,105.13,97.5,92.13,85.04,174.81
6172,105.61,97.46,92.71,85.86,175.2
6173,105.63,97.26,93.62,87.8,177.75
6174,105.73,96.6,94.1,88.34,177.81
6175,106.17,96.31,94.41,88.99,178.09
6176,106.75,96.29,94.72,89.15,180.45
6177,106.99,96.22,95.26,89.37,181.05
6178,107.07,96.18,96.73,90.13,186.18
6179,107.08,96.09,97.57,90.41,187.01
6180,108.66,95.95,98.02,91.07,187.01
6181,108.76,95.61,98.4,92.15,187.74
6182,108.78,95.52,98.88,92.5,188.24
6183,108.79,95.41,99.19,93.98,191.06
6184,108.83,95.24,99.41,94.35,193.4
6185,109.16,94.95,99.47,94.39,193.96
6186,100,100,80,60,120
6187,100.25,99.68,80.02,60.9,122.23
6188,100.61,99.58,80.14,61.99,123.44
6189,100.62,99.01,81.32,63.92,129.67
6190,100.84,98.51,81.99,64.31,130.64
6191,101.56,98.36,82.07,64.54,131.92
6192,102.76,98.27,82.38,64.57,133.87
6193,102.83,98.03,82.46,64.82,138
6194,102.87,97.37,82.61,66.51,138.33
6195,102.95,96.85,83.3,67.78,144.83
6196,103.01,96.64,83.9,68.18,145.66
6197,103.05,96.24,83.92,68.73,145.86
6198,103.14,95.57,84.02,69.53,147.86
6199,103.73,95.25,84.09,69.59,150.58
6200,104.76,95.15,84.31,71.41,151.27
6201,106.29,94.66,84.81,71.84,151.83
6202,100,100,80,60,120
6203,100.56,99.93,80.13,60.92,120.87
6204,101.35,99.68,80.32,64.54,122.36
6205,102.79,98.88,80.37,64.62,123.86
6206,102.86,98.6,81.64,64.98,127.52
6207,102.96,98.51,82.4,66.94,129.26
6208,103.35,98.11,82.57,66.99,130.14
6209,103.59,97.95,82.58,67.46,133.93
6210,103.82,97.41,82.98,69.43,137.25
6211,103.87,97.06,84.63,69.75,137.4
6212,104.19,96.7,84.79,74.13,137.61
6213,104.56,96.62,85.17,74.48,140.19
6214,105.08,96.55,85.78,75.94,143.24
6215,105.43,96.31,86.1,77.2,145.19
6216,105.52,96.23,86.54,78.9,145.47
6217,106.59,95.98,86.61,79.07,146.34
6218,106.9,95.83,86.88,79.32,146.76
6219,107.37,95.59,87.24,80.28,148.49
6220,107.41,95.59,87.64,82.68,148.58
6221,107.54,95.49,87.76,84.35,149.35
6222,107.76,95.3,88.44,85.47,152.9
6223,107.81,95.15,88.63,85.66,155.97
6224,108.15,94.45,89.09,86.4,159.87
6225,100,100,80,60,120
6226,100,99.78,80.01,60.03,123.2
6227,100.58,99.64,80.08,60.23,123.92
6228,100.84,98.82,80.1,62.54,124.13
6229,101.12,98.8,82.46,63.23,129.16
6230,101.53,97.22,83.66,67.09,130.8
6231,101.66,97.21,84.13,67.62,132.91
6232,101.67,97.14,84.96,68.2,134.92
6233,101.86,97.09,85.25,68.78,138.88
6234,101.88,97.03,85.29,69.52,140.18
6235,102.04,96.68,85.39,74.13,141.04
6236,102.06,96.42,86.88,77.99,145.76
6237,102.22,96.31,87.14,79.03,147.19
6238,102.44,96.23,90.43,79.87,149.57
6239,102.58,96.09,91.42,80.51,149.91
6240,102.59,96,91.85,81.05,150.55
6241,102.68,95.83,92.47,81.1,152.46
6242,102.75,95.56,92.64,81.82,152.96
6243,102.77,95.53,92.68,82.09,154.79
6244,103.5,95.25,93.57,83.07,158.44
6245,103.94,94.96,94.06,83.13,158.83
6246,100,100,80,60,120
6247,100,99.87,80.46,60.44,121.63
6248,100.57,99.8,80.53,62.21,122.75
6249,101.09,99.24,80.94,65.3,126.64
6250,101.82,98.77,81.58,67.73,128.28
6251,101.96,98.32,81.9,68,129.85
6252,100,100,80,60,120
6253,100.96,99.68,80.14,63.2,125.78
6254,101.2,99.5,80.57,63.89,128.61
6255,101.69,99.32,80.98,64.07,130.54
6256,102.08,99.18,81.22,64.43,131.7
6257,102.51,99.16,81.52,65.8,132.28
6258,102.74,99.13,81.8,67.92,133.9
6259,102.85,99.03,82.04,68.19,144.85
6260,103.43,98.55,82.65,72.32,154.4
6261,104.28,98.21,82.81,73.99,154.55
6262,104.44,97.97,83.56,74.21,158.27
6263,104.68,97.71,83.87,74.23,161.64
6264,104.78,97.6,84.23,74.55,162.6
6265,104.81,97.23,85.03,74.77,162.69
6266,104.98,97.14,85.91,74.91,165.5
6267,105.23,96.96,85.91,74.99,165.62
6268,106.09,96.91,86.1,75.69,166.58
6269,106.2,96,86.3,76.49,167.22
6270,106.24,95.55,86.37,77.48,167.77
6271,106.4,95.49,86.81,77.51,167.99
6272,106.52,95.16,87.27,78.18,170.3
6273,106.66,94.99,87.31,79.14,174.43
6274,100,100,80,60,120
6275,100.07,99.04,80.37,61.24,124.25
6276,100.12,98.96,80.94,61.9,126.21
6277,100.16,98.82,81.09,62.36,129.61
6278,100.26,98.74,81.17,62.51,132.6
6279,100.61,98.59,81.3,62.67,134.53
6280,100.7,98.15,81.49,64.05,136.74
6281,102.62,98.09,83.06,64.4,137.55
6282,102.86,98.01,83.56,65,138.15
6283,102.91,97.88,84.89,65.68,138.45
6284,103.31,97.67,85.48,68.11,138.85
6285,103.37,97.61,86.54,68.42,139.05
6286,103.5,97.46,86.59,68.56,139.78
6287,103.51,97.39,87.09,71.3,144.19
6288,103.56,97.36,88.45,73.05,146.43
6289,104.05,97.03,89.13,75.21,146.61
6290,105.02,96.99,89.14,75.23,148.68
6291,106.41,96.69,90.01,79.73,156.06
6292,106.45,96.41,90.76,80.32,156.38
6293,106.49,96.27,91.58,80.65,156.82
6294,106.58,96.16,91.86,84.98,157.96
6295,106.63,96.14,92.17,85.58,162.96
6296,106.73,95.85,92.75,86.03,166.84
6297,106.83,95.83,93.04,86.22,172.43
6298,106.87,95.47,93.4,86.33,172.66
6299,107.02,95.36,93.51,92.15,172.92
6300,107.14,94.69,93.9,93.53,176.87
6301,100,100,80,60,120
6302,100.38,99.74,81.33,61.4,124.7
6303,100.44,99.47,81.44,61.74,126.95
6304,100.48,99.45,83.09,62.86,133.79
6305,100.67,99.33,83.41,65.54,139.12
6306,101.13,98.88,84.05,66.13,142.71
6307,101.46,98.64,84.09,67.22,142.84
6308,101.64,98.64,84.68,69.11,147.14
6309,102.69,98.4,85.08,69.93,148.79
6310,102.82,98.38,86.39,70.4,150.76
6311,102.92,97.96,86.8,71.49,152
6312,103.05,97.91,87.52,71.51,154.61
6313,103.19,97.71,87.9,73.18,157.97
6314,103.42,97.41,89.23,74.23,160.35
6315,103.67,97.03,89.44,74.92,160.86
6316,103.79,96.69,89.45,77.43,164.59
6317,104.15,96.53,89.51,77.53,165.43
6318,104.22,96.49,89.76,78.45,165.68
6319,104.66,96.46,90.82,79.98,166.15
6320,104.67,96.13,91.21,80.91,168.94
6321,105.31,96.09,91.92,81.99,171.11
6322,105.6,95.82,92.41,82.88,175.51
6323,106.16,95.67,92.62,84.38,176.17
6324,107.19,94.93,92.84,84.66,178.77
6325,100,100,80,60,120
6326,100.18,99.97,81.15,62.66,120.57
6327,100.35,99.77,82.44,63.39,120.72
6328,101.02,99.41,83.95,63.5,121.13
6329,101.12,98.95,84.36,63.6,121.17
6330,101.88,98.59,84.41,64.63,123.57
6331,102.04,97.69,85.3,65.04,124.02
6332,102.2,97.68,85.35,69.53,124.64
6333,102.22,97.3,86.2,70.91,125.63
6334,103.25,97.19,86.34,71.6,128.76
6335,103.63,96.94,86.82,72.27,129.42
6336,103.7,96.65,87.1,73.27,129.95
6337,103.9,96.29,87.59,73.98,131
6338,103.98,96.06,88.23,74.76,133.82
6339,104.4,95.42,88.28,78.99,134.92
6340,105.15,95.02,88.58,84.22,138.42
6341,105.44,95.02,89.21,84.75,140.81
6342,105.72,94.55,90.31,88.9,143.55
6343,100,100,80,60,120
6344,100.65,99.17,80.22,60.28,122.87
6345,100.76,99.01,81.85,61.02,124.89
6346,100.94,98.6,82.98,63.31,128.35
6347,101.39,98.31,83.69,64.05,129
6348,101.84,97.81,84.43,67.52,130
6349,102.04,97.44,84.5,67.7,131.26
6350,102.76,97.12,84.61,69.75,131.27
6351,102.94,97.09,84.68,73.59,135.01
6352,103.16,96.69,84.95,73.91,138.89
6353,103.24,96.47,85.2,77.97,139.01
6354,103.7,96.42,85.73,80.75,139.32
6355,103.85,95.91,85.77,85.14,145.16
6356,104.04,95.84,86.42,86.25,146.52
6357,104.08,95.5,86.59,87.22,155.77
6358,104.6,94.99,87.12,87.62,170.81
6359,100,100,80,60,120
6360,100.45,99.97,80.02,63.79,120.93
6361,100.67,99.95,80.49,64.75,124.38
6362,100.96,99.65,80.74,65.69,124.47
6363,101.18,99.62,81.08,66.64,129.44
6364,101.35,99.11,81.64,67.7,130.18
6365,102.82,98.75,81.84,68.85,131.56
6366,103.01,98.52,82.02,69.69,134.19
6367,103.23,98.45,82.17,70.12,134.73
6368,103.39,98.06,82.75,71.5,135.9
6369,103.5,97.63,83.14,72.8,137.04
6370,103.66,97.5,83.61,73.61,139.72
6371,103.66,97.11,83.82,74.54,150.18
6372,103.75,97.1,83.83,74.69,153.65
6373,104.37,97.07,84.21,75.61,157
6374,104.41,97.05,84.23,75.87,158.21
6375,104.85,96.82,84.57,84.1,162.36
6376,105.43,96.76,85.58,84.19,168.18
6377,105.44,96.65,87.1,84.37,176.25
6378,100,100,80,60,120
6379,100.88,99.83,80.67,61.14,120.27
6380,101.05,99.14,81.01,61.46,122.27
6381,101.24,98.58,81.89,62.42,122.49
6382,101.47,98.29,83.12,63.27,123.61
6383,101.67,98.07,83.54,63.66,126.48
6384,102.29,97.74,84.51,63.94,134.79
6385,102.93,97.02,85.07,64.25,136.2
6386,103.04,96.54,86.14,65.43,138.09
6387,103.38,96.36,86.25,65.83,138.7
6388,103.98,96.03,86.57,65.97,143.37
6389,104.07,95.82,87.13,67.57,143.44
6390,104.29,95.11,87.56,71.14,144.15
6391,104.54,94.94,87.92,71.4,145.6
6392,100,100,80,60,120
6393,100.32,99.98,80.09,60.96,127.56
6394,100.36,99.55,81.25,61.17,129.67
6395,100.54,99.42,81.34,63.12,133.28
6396,100,100,80,60,120
6397,100.27,99.64,80.26,61.47,122.4
6398,100.66,99.58,80.3,61.67,123.88
6399,101.22,99.12,81.49,61.75,129.97
6400,101.26,99.1,81.66,61.89,130.47
6401,102.11,98.75,81.92,62.53,134.49
6402,102.12,98.66,81.99,63.17,149.72
6403,102.18,97.39,82.25,63.32,153.39
6404,102.28,97.14,82.35,63.88,154.56
6405,103.2,97.13,82.61,64.26,155.56
6406,103.27,96.69,82.63,64.35,157.32
6407,103.53,96.02,82.78,64.52,163.47
6408,103.82,95.91,83.41,65.85,167.06
6409,104.21,95.81,83.53,69.89,171.44
6410,104.62,95.66,83.63,72.59,172.41
6411,104.98,95.22,84.09,73.57,173.16
6412,105.26,95.04,84.61,74.72,176.14
6413,105.97,94.98,84.77,75.1,180.64
6414,100,100,80,60,120
6415,100.34,99.68,80.6,60.88,122.57
6416,100.95,98.98,80.98,61.82,123.14
6417,101.01,98.76,81.59,61.98,124.97
6418,101.34,98.53,81.66,64.42,127.4
6419,101.91,98.52,81.74,69.42,131.41
6420,102.15,98.52,81.89,70.13,132.31
6421,102.48,98.27,82.37,70.19,136.15
6422,102.89,98.26,82.37,71.05,139.03
6423,103.26,98.04,83.11,71.83,141.13
6424,104.27,98,83.13,74.35,141.25
6425,104.51,97.7,84.28,75.72,141.67
6426,104.58,97.49,84.5,76.36,144.28
6427,105.3,97.08,85.41,78.31,146.1
6428,105.34,96.9,86.57,80.07,147.2
6429,105.68,96.77,86.68,80.12,147.81
6430,105.74,96.51,86.92,81.7,149.33
6431,106.87,96.5,87.63,84.34,151.75
6432,106.95,96.33,89.51,84.86,154.23
6433,107.14,96.19,89.67,85.12,154.29
6434,107.3,96.11,89.69,85.12,154.54
6435,107.96,95.71,90.39,85.17,155.04
6436,100,100,80,60,120
6437,100.37,99.68,80.43,61.96,120.57
6438,100.44,99.13,80.65,63.63,121.9
6439,101.17,98.85,80.95,63.86,122.14
6440,101.26,98.73,81.06,64.12,125.08
6441,101.67,98.27,81.13,64.67,127.38
6442,101.77,98.12,81.9,64.87,135.22
6443,102.03,98.03,81.98,66.68,138.22
6444,102.05,97.85,82.3,67.4,148.49
6445,102.49,97.84,82.62,70.14,153.08
6446,102.78,97.59,82.82,72.45,153.38
6447,102.99,97.43,83,72.96,154.94
6448,103.73,97.27,83.28,73.39,155.21
6449,103.94,97.23,83.38,73.61,155.33
6450,104.3,97.19,85.38,73.82,155.39
6451,104.59,97.18,86.42,74.34,155.6
6452,104.95,97.09,86.57,74.5,155.81
6453,105.61,96.88,87.4,76.61,156.7
6454,106.31,96.82,88.11,77.61,157.32
6455,106.73,96.7,88.36,79.95,170.03
6456,106.79,96.49,89.56,82.46,173.7
6457,106.89,96.26,89.97,86.25,175.69
6458,107.17,96.11,90.25,86.96,176.12
6459,107.35,96.04,90.3,87.04,178.42
6460,108.27,95.76,90.71,88.79,178.51
6461,108.33,95.39,90.84,88.96,179.29
6462,108.94,94.96,91.1,89.24,181.72
6463,100,100,80,60,120
6464,100.05,99.85,80.25,60.02,120.16
6465,100.17,99.81,81.21,60.17,120.76
6466,100.36,99.46,81.32,60.27,121.25
6467,100.87,99.25,81.38,60.63,121.47
6468,101.09,99.16,81.53,60.71,124.21
6469,101.11,99.09,83.09,62.28,126.06
6470,101.28,99.07,83.78,64.03,129.06
6471,101.59,99.05,84.11,67.88,132.38
6472,101.8,98.66,84.24,70.23,133.46
6473,102.28,98.43,84.41,71.25,134.51
6474,102.44,98.05,84.66,76.61,142.65
6475,102.45,97.62,84.82,76.79,147.27
6476,102.64,97.6,85.35,77.92,150.27
6477,102.7,97.57,85.64,78.36,150.78
6478,102.81,97.29,85.75,82.58,150.89
6479,103.23,97.24,86.24,83.48,159.03
6480,103.24,96.92,86.36,85.81,159.37
6481,103.3,96.46,87.82,88.5,159.45
6482,103.37,96.24,87.96,89.17,163.27
6483,103.61,96.23,88.51,91.4,169.34
6484,103.77,95.95,88.67,94.48,174.22
6485,104.13,95.62,88.75,97.14,176.76
6486,104.3,95.27,88.89,98.21,178.82
6487,104.49,95.21,89.59,100.09,178.84
6488,104.81,94.88,89.86,102.73,178.88
6489,100,100,80,60,120
6490,100.04,99.77,80.73,60.47,121.19
6491,100.06,99.28,80.88,60.6,121.57
6492,100.39,99.16,81.44,60.86,125.87
6493,100.73,99.14,82.29,63.6,136.36
6494,100,100,80,60,120
6495,100.19,99.81,80.14,60.09,120.18
6496,100.95,99.58,80.88,60.12,120.34
6497,101,99.25,81.26,61.43,121.12
6498,101.02,98.95,81.46,62.23,122.7
6499,101.03,98.88,81.65,62.7,123.11
6500,101.27,98.83,81.73,63.37,123.91
6501,101.55,98.79,81.77,64.06,125.44
6502,101.96,98.45,81.97,64.8,134.38
6503,102.29,98.33,82.83,65.14,135.48
6504,102.36,97.82,83.37,65.24,137.26
6505,102.37,97.57,83.43,66.48,141.27
6506,102.46,97.05,83.63,68.16,143.01
6507,103.15,96.82,84.23,71.27,146.36
6508,103.7,96.4,84.97,74.72,148.3
6509,103.9,96.4,85.2,76.78,156.99
6510,103.93,96.4,85.69,77.23,157.26
6511,104.14,96.38,85.76,77.99,165.23
6512,104.16,95.76,86.57,79.25,165.61
6513,104.27,95.43,87.01,80.16,166.48
6514,104.87,94.92,87.11,80.19,167.19
6515,100,100,80,60,120
6516,100.2,99.99,81.16,61.76,121.25
6517,100.69,99.96,81.46,63.31,124.95
6518,101.49,99.58,82.21,63.75,128.49
6519,101.99,99.17,82.38,65.02,128.74
6520,102.11,99.16,83.13,65.59,129.62
6521,102.15,98.95,83.18,65.8,129.79
6522,102.45,97.69,83.34,67.5,137.59
6523,102.53,97.52,84.42,68.26,142.08
6524,102.59,97.3,85.61,68.33,145.03
6525,102.59,96.78,85.8,68.38,145.77
6526,102.86,96.74,85.94,69.31,147.79
6527,103.35,96.43,86.91,69.87,151.84
6528,103.61,94.95,87.38,69.92,152.85
6529,100,100,80,60,120
6530,100.23,99.85,80.11,60.18,122.89
6531,100.34,99.69,80.31,60.44,124.93
6532,100.51,99.57,80.42,61.25,126.39
6533,101.1,99.44,81.18,61.54,128.68
6534,101.43,98.69,81.86,62.2,129.02
6535,101.87,98.23,82.08,62.22,132.14
6536,101.94,97.81,82.13,63.07,136.75
6537,103.07,97.53,83.09,64.48,138.92
6538,103.52,97.46,83.15,65.62,139.12
6539,103.85,96.96,83.17,65.72,142.9
6540,104.6,96.67,83.71,65.74,143.91
6541,104.85,96.48,84.43,65.76,147.67
6542,105.04,96.43,85.21,65.96,152.25
6543,105.31,96.32,85.96,66.38,152.78
6544,106.01,95.98,86.19,66.96,154.28
6545,106.47,95.98,87.12,67.08,154.61
6546,106.5,95.92,87.75,67.19,156.01
6547,106.69,95.91,88.16,67.2,156.34
6548,106.87,95.88,88.19,67.78,157.2
6549,107.7,95.76,88.26,69.45,157.52
6550,107.75,95.68,89,70.7,161.77
6551,107.81,94.98,89.55,70.81,166.24
6552,100,100,80,60,120
6553,100.05,99.99,80.5,61.27,120.06
6554,100.15,99.45,80.95,61.63,121.43
6555,100.55,99.31,81.33,62,121.81
6556,100.73,98.83,82.11,62.54,122.52
6557,100.8,98.04,82.22,62.56,124.3
6558,100.85,97.67,82.43,63.98,125.28
6559,102.24,97.27,84.3,65.69,129.07
6560,102.31,97.21,84.33,66.33,139.22
6561,100,100,80,60,120
