Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
6168,0,104.28,97.82,89.7,80.94,166.8
6169,0,104.86,97.74,90.82,81.99,167.17
6170,0,105.04,97.72,91.99,83.58,171.6
6171,0,105.13,97.5,92.13,85.04,174.81
6172,0,105.61,97.46,92.71,85.86,175.2
6173,0,105.63,97.26,93.62,87.8,177.75
6174,0,105.73,96.6,94.1,88.34,177.81
6175,0,106.17,96.31,94.41,88.99,178.09
6176,0,106.75,96.29,94.72,89.15,180.45
6177,0,106.99,96.22,95.26,89.37,181.05
6178,0,107.07,96.18,96.73,90.13,186.18
6179,0,107.08,96.09,97.57,90.41,187.01
6180,0,108.66,95.95,98.02,91.07,187.01
6181,0,108.76,95.61,98.4,92.15,187.74
6182,0,108.78,95.52,98.88,92.5,188.24
6183,0,108.79,95.41,99.19,93.98,191.06
6184,0,108.83,95.24,99.41,94.35,193.4
6185,1,109.16,94.95,99.47,94.39,193.96
6186,0,100,100,80,60,120
6187,0,100.25,99.68,80.02,60.9,122.23
6188,0,100.61,99.58,80.14,61.99,123.44
6189,0,100.62,99.01,81.32,63.92,129.67
6190,0,100.84,98.51,81.99,64.31,130.64
6191,0,101.56,98.36,82.07,64.54,131.92
6192,0,102.76,98.27,82.38,64.57,133.87
6193,0,102.83,98.03,82.46,64.82,138
6194,0,102.87,97.37,82.61,66.51,138.33
6195,0,102.95,96.85,83.3,67.78,144.83
6196,0,103.01,96.64,83.9,68.18,145.66
6197,0,103.05,96.24,83.92,68.73,145.86
6198,0,103.14,95.57,84.02,69.53,147.86
6199,0,103.73,95.25,84.09,69.59,150.58
6200,0,104.76,95.15,84.31,71.41,151.27
6201,1,106.29,94.66,84.81,71.84,151.83
6202,0,100,100,80,60,120
6203,0,100.56,99.93,80.13,60.92,120.87
6204,0,101.35,99.68,80.32,64.54,122.36
6205,0,102.79,98.88,80.37,64.62,123.86
6206,0,102.86,98.6,81.64,64.98,127.52
6207,0,102.96,98.51,82.4,66.94,129.26
6208,0,103.35,98.11,82.57,66.99,130.14
6209,0,103.59,97.95,82.58,67.46,133.93
6210,0,103.82,97.41,82.98,69.43,137.25
6211,0,103.87,97.06,84.63,69.75,137.4
6212,0,104.19,96.7,84.79,74.13,137.61
6213,0,104.56,96.62,85.17,74.48,140.19
6214,0,105.08,96.55,85.78,75.94,143.24
6215,0,105.43,96.31,86.1,77.2,145.19
6216,0,105.52,96.23,86.54,78.9,145.47
6217,0,106.59,95.98,86.61,79.07,146.34
6218,0,106.9,95.83,86.88,79.32,146.76
6219,0,107.37,95.59,87.24,80.28,148.49
6220,0,107.41,95.59,87.64,82.68,148.58
6221,0,107.54,95.49,87.76,84.35,149.35
6222,0,107.76,95.3,88.44,85.47,152.9
6223,0,107.81,95.15,88.63,85.66,155.97
6224,1,108.15,94.45,89.09,86.4,159.87
6225,0,100,100,80,60,120
6226,0,100,99.78,80.01,60.03,123.2
6227,0,100.58,99.64,80.08,60.23,123.92
6228,0,100.84,98.82,80.1,62.54,124.13
6229,0,101.12,98.8,82.46,63.23,129.16
6230,0,101.53,97.22,83.66,67.09,130.8
6231,0,101.66,97.21,84.13,67.62,132.91
6232,0,101.67,97.14,84.96,68.2,134.92
6233,0,101.86,97.09,85.25,68.78,138.88
6234,0,101.88,97.03,85.29,69.52,140.18
6235,0,102.04,96.68,85.39,74.13,141.04
6236,0,102.06,96.42,86.88,77.99,145.76
6237,0,102.22,96.31,87.14,79.03,147.19
6238,0,102.44,96.23,90.43,79.87,149.57
6239,0,102.58,96.09,91.42,80.51,149.91
6240,0,102.59,96,91.85,81.05,150.55
6241,0,102.68,95.83,92.47,81.1,152.46
6242,0,102.75,95.56,92.64,81.82,152.96
6243,0,102.77,95.53,92.68,82.09,154.79
6244,0,103.5,95.25,93.57,83.07,158.44
6245,1,103.94,94.96,94.06,83.13,158.83
6246,0,100,100,80,60,120
6247,0,100,99.87,80.46,60.44,121.63
6248,0,100.57,99.8,80.53,62.21,122.75
6249,0,101.09,99.24,80.94,65.3,126.64
6250,0,101.82,98.77,81.58,67.73,128.28
6251,1,101.96,98.32,81.9,68,129.85
6252,0,100,100,80,60,120
6253,0,100.96,99.68,80.14,63.2,125.78
6254,0,101.2,99.5,80.57,63.89,128.61
6255,0,101.69,99.32,80.98,64.07,130.54
6256,0,102.08,99.18,81.22,64.43,131.7
6257,0,102.51,99.16,81.52,65.8,132.28
6258,0,102.74,99.13,81.8,67.92,133.9
6259,0,102.85,99.03,82.04,68.19,144.85
6260,0,103.43,98.55,82.65,72.32,154.4
6261,0,104.28,98.21,82.81,73.99,154.55
6262,0,104.44,97.97,83.56,74.21,158.27
6263,0,104.68,97.71,83.87,74.23,161.64
6264,0,104.78,97.6,84.23,74.55,162.6
6265,0,104.81,97.23,85.03,74.77,162.69
6266,0,104.98,97.14,85.91,74.91,165.5
6267,0,105.23,96.96,85.91,74.99,165.62
6268,0,106.09,96.91,86.1,75.69,166.58
6269,0,106.2,96,86.3,76.49,167.22
6270,0,106.24,95.55,86.37,77.48,167.77
6271,0,106.4,95.49,86.81,77.51,167.99
6272,0,106.52,95.16,87.27,78.18,170.3
6273,1,106.66,94.99,87.31,79.14,174.43
6274,0,100,100,80,60,120
6275,0,100.07,99.04,80.37,61.24,124.25
6276,0,100.12,98.96,80.94,61.9,126.21
6277,0,100.16,98.82,81.09,62.36,129.61
6278,0,100.26,98.74,81.17,62.51,132.6
6279,0,100.61,98.59,81.3,62.67,134.53
6280,0,100.7,98.15,81.49,64.05,136.74
6281,0,102.62,98.09,83.06,64.4,137.55
6282,0,102.86,98.01,83.56,65,138.15
6283,0,102.91,97.88,84.89,65.68,138.45
6284,0,103.31,97.67,85.48,68.11,138.85
6285,0,103.37,97.61,86.54,68.42,139.05
6286,0,103.5,97.46,86.59,68.56,139.78
6287,0,103.51,97.39,87.09,71.3,144.19
6288,0,103.56,97.36,88.45,73.05,146.43
6289,0,104.05,97.03,89.13,75.21,146.61
6290,0,105.02,96.99,89.14,75.23,148.68
6291,0,106.41,96.69,90.01,79.73,156.06
6292,0,106.45,96.41,90.76,80.32,156.38
6293,0,106.49,96.27,91.58,80.65,156.82
6294,0,106.58,96.16,91.86,84.98,157.96
6295,0,106.63,96.14,92.17,85.58,162.96
6296,0,106.73,95.85,92.75,86.03,166.84
6297,0,106.83,95.83,93.04,86.22,172.43
6298,0,106.87,95.47,93.4,86.33,172.66
6299,0,107.02,95.36,93.51,92.15,172.92
6300,1,107.14,94.69,93.9,93.53,176.87
6301,0,100,100,80,60,120
6302,0,100.38,99.74,81.33,61.4,124.7
6303,0,100.44,99.47,81.44,61.74,126.95
6304,0,100.48,99.45,83.09,62.86,133.79
6305,0,100.67,99.33,83.41,65.54,139.12
6306,0,101.13,98.88,84.05,66.13,142.71
6307,0,101.46,98.64,84.09,67.22,142.84
6308,0,101.64,98.64,84.68,69.11,147.14
6309,0,102.69,98.4,85.08,69.93,148.79
6310,0,102.82,98.38,86.39,70.4,150.76
6311,0,102.92,97.96,86.8,71.49,152
6312,0,103.05,97.91,87.52,71.51,154.61
6313,0,103.19,97.71,87.9,73.18,157.97
6314,0,103.42,97.41,89.23,74.23,160.35
6315,0,103.67,97.03,89.44,74.92,160.86
6316,0,103.79,96.69,89.45,77.43,164.59
6317,0,104.15,96.53,89.51,77.53,165.43
6318,0,104.22,96.49,89.76,78.45,165.68
6319,0,104.66,96.46,90.82,79.98,166.15
6320,0,104.67,96.13,91.21,80.91,168.94
6321,0,105.31,96.09,91.92,81.99,171.11
6322,0,105.6,95.82,92.41,82.88,175.51
6323,0,106.16,95.67,92.62,84.38,176.17
6324,1,107.19,94.93,92.84,84.66,178.77
6325,0,100,100,80,60,120
6326,0,100.18,99.97,81.15,62.66,120.57
6327,0,100.35,99.77,82.44,63.39,120.72
6328,0,101.02,99.41,83.95,63.5,121.13
6329,0,101.12,98.95,84.36,63.6,121.17
6330,0,101.88,98.59,84.41,64.63,123.57
6331,0,102.04,97.69,85.3,65.04,124.02
6332,0,102.2,97.68,85.35,69.53,124.64
6333,0,102.22,97.3,86.2,70.91,125.63
6334,0,103.25,97.19,86.34,71.6,128.76
6335,0,103.63,96.94,86.82,72.27,129.42
6336,0,103.7,96.65,87.1,73.27,129.95
6337,0,103.9,96.29,87.59,73.98,131
6338,0,103.98,96.06,88.23,74.76,133.82
6339,0,104.4,95.42,88.28,78.99,134.92
6340,0,105.15,95.02,88.58,84.22,138.42
6341,0,105.44,95.02,89.21,84.75,140.81
6342,1,105.72,94.55,90.31,88.9,143.55
6343,0,100,100,80,60,120
6344,0,100.65,99.17,80.22,60.28,122.87
6345,0,100.76,99.01,81.85,61.02,124.89
6346,0,100.94,98.6,82.98,63.31,128.35
6347,0,101.39,98.31,83.69,64.05,129
6348,0,101.84,97.81,84.43,67.52,130
6349,0,102.04,97.44,84.5,67.7,131.26
6350,0,102.76,97.12,84.61,69.75,131.27
6351,0,102.94,97.09,84.68,73.59,135.01
6352,0,103.16,96.69,84.95,73.91,138.89
6353,0,103.24,96.47,85.2,77.97,139.01
6354,0,103.7,96.42,85.73,80.75,139.32
6355,0,103.85,95.91,85.77,85.14,145.16
6356,0,104.04,95.84,86.42,86.25,146.52
6357,0,104.08,95.5,86.59,87.22,155.77
6358,1,104.6,94.99,87.12,87.62,170.81
6359,0,100,100,80,60,120
6360,0,100.45,99.97,80.02,63.79,120.93
6361,0,100.67,99.95,80.49,64.75,124.38
6362,0,100.96,99.65,80.74,65.69,124.47
6363,0,101.18,99.62,81.08,66.64,129.44
6364,0,101.35,99.11,81.64,67.7,130.18
6365,0,102.82,98.75,81.84,68.85,131.56
6366,0,103.01,98.52,82.02,69.69,134.19
6367,0,103.23,98.45,82.17,70.12,134.73
6368,0,103.39,98.06,82.75,71.5,135.9
6369,0,103.5,97.63,83.14,72.8,137.04
6370,0,103.66,97.5,83.61,73.61,139.72
6371,0,103.66,97.11,83.82,74.54,150.18
6372,0,103.75,97.1,83.83,74.69,153.65
6373,0,104.37,97.07,84.21,75.61,157
6374,0,104.41,97.05,84.23,75.87,158.21
6375,0,104.85,96.82,84.57,84.1,162.36
6376,0,105.43,96.76,85.58,84.19,168.18
6377,1,105.44,96.65,87.1,84.37,176.25
6378,0,100,100,80,60,120
6379,0,100.88,99.83,80.67,61.14,120.27
6380,0,101.05,99.14,81.01,61.46,122.27
6381,0,101.24,98.58,81.89,62.42,122.49
6382,0,101.47,98.29,83.12,63.27,123.61
6383,0,101.67,98.07,83.54,63.66,126.48
6384,0,102.29,97.74,84.51,63.94,134.79
6385,0,102.93,97.02,85.07,64.25,136.2
6386,0,103.04,96.54,86.14,65.43,138.09
6387,0,103.38,96.36,86.25,65.83,138.7
6388,0,103.98,96.03,86.57,65.97,143.37
6389,0,104.07,95.82,87.13,67.57,143.44
6390,0,104.29,95.11,87.56,71.14,144.15
6391,1,104.54,94.94,87.92,71.4,145.6
6392,0,100,100,80,60,120
6393,0,100.32,99.98,80.09,60.96,127.56
6394,0,100.36,99.55,81.25,61.17,129.67
6395,1,100.54,99.42,81.34,63.12,133.28
6396,0,100,100,80,60,120
6397,0,100.27,99.64,80.26,61.47,122.4
6398,0,100.66,99.58,80.3,61.67,123.88
6399,0,101.22,99.12,81.49,61.75,129.97
6400,0,101.26,99.1,81.66,61.89,130.47
6401,0,102.11,98.75,81.92,62.53,134.49
6402,0,102.12,98.66,81.99,63.17,149.72
6403,0,102.18,97.39,82.25,63.32,153.39
6404,0,102.28,97.14,82.35,63.88,154.56
6405,0,103.2,97.13,82.61,64.26,155.56
6406,0,103.27,96.69,82.63,64.35,157.32
6407,0,103.53,96.02,82.78,64.52,163.47
6408,0,103.82,95.91,83.41,65.85,167.06
6409,0,104.21,95.81,83.53,69.89,171.44
6410,0,104.62,95.66,83.63,72.59,172.41
6411,0,104.98,95.22,84.09,73.57,173.16
6412,0,105.26,95.04,84.61,74.72,176.14
6413,1,105.97,94.98,84.77,75.1,180.64
6414,0,100,100,80,60,120
6415,0,100.34,99.68,80.6,60.88,122.57
6416,0,100.95,98.98,80.98,61.82,123.14
6417,0,101.01,98.76,81.59,61.98,124.97
6418,0,101.34,98.53,81.66,64.42,127.4
6419,0,101.91,98.52,81.74,69.42,131.41
6420,0,102.15,98.52,81.89,70.13,132.31
6421,0,102.48,98.27,82.37,70.19,136.15
6422,0,102.89,98.26,82.37,71.05,139.03
6423,0,103.26,98.04,83.11,71.83,141.13
6424,0,104.27,98,83.13,74.35,141.25
6425,0,104.51,97.7,84.28,75.72,141.67
6426,0,104.58,97.49,84.5,76.36,144.28
6427,0,105.3,97.08,85.41,78.31,146.1
6428,0,105.34,96.9,86.57,80.07,147.2
6429,0,105.68,96.77,86.68,80.12,147.81
6430,0,105.74,96.51,86.92,81.7,149.33
6431,0,106.87,96.5,87.63,84.34,151.75
6432,0,106.95,96.33,89.51,84.86,154.23
6433,0,107.14,96.19,89.67,85.12,154.29
6434,0,107.3,96.11,89.69,85.12,154.54
6435,1,107.96,95.71,90.39,85.17,155.04
6436,0,100,100,80,60,120
6437,0,100.37,99.68,80.43,61.96,120.57
6438,0,100.44,99.13,80.65,63.63,121.9
6439,0,101.17,98.85,80.95,63.86,122.14
6440,0,101.26,98.73,81.06,64.12,125.08
6441,0,101.67,98.27,81.13,64.67,127.38
6442,0,101.77,98.12,81.9,64.87,135.22
6443,0,102.03,98.03,81.98,66.68,138.22
6444,0,102.05,97.85,82.3,67.4,148.49
6445,0,102.49,97.84,82.62,70.14,153.08
6446,0,102.78,97.59,82.82,72.45,153.38
6447,0,102.99,97.43,83,72.96,154.94
6448,0,103.73,97.27,83.28,73.39,155.21
6449,0,103.94,97.23,83.38,73.61,155.33
6450,0,104.3,97.19,85.38,73.82,155.39
6451,0,104.59,97.18,86.42,74.34,155.6
6452,0,104.95,97.09,86.57,74.5,155.81
6453,0,105.61,96.88,87.4,76.61,156.7
6454,0,106.31,96.82,88.11,77.61,157.32
6455,0,106.73,96.7,88.36,79.95,170.03
6456,0,106.79,96.49,89.56,82.46,173.7
6457,0,106.89,96.26,89.97,86.25,175.69
6458,0,107.17,96.11,90.25,86.96,176.12
6459,0,107.35,96.04,90.3,87.04,178.42
6460,0,108.27,95.76,90.71,88.79,178.51
6461,0,108.33,95.39,90.84,88.96,179.29
6462,1,108.94,94.96,91.1,89.24,181.72
6463,0,100,100,80,60,120
6464,0,100.05,99.85,80.25,60.02,120.16
6465,0,100.17,99.81,81.21,60.17,120.76
6466,0,100.36,99.46,81.32,60.27,121.25
6467,0,100.87,99.25,81.38,60.63,121.47
6468,0,101.09,99.16,81.53,60.71,124.21
6469,0,101.11,99.09,83.09,62.28,126.06
6470,0,101.28,99.07,83.78,64.03,129.06
6471,0,101.59,99.05,84.11,67.88,132.38
6472,0,101.8,98.66,84.24,70.23,133.46
6473,0,102.28,98.43,84.41,71.25,134.51
6474,0,102.44,98.05,84.66,76.61,142.65
6475,0,102.45,97.62,84.82,76.79,147.27
6476,0,102.64,97.6,85.35,77.92,150.27
6477,0,102.7,97.57,85.64,78.36,150.78
6478,0,102.81,97.29,85.75,82.58,150.89
6479,0,103.23,97.24,86.24,83.48,159.03
6480,0,103.24,96.92,86.36,85.81,159.37
6481,0,103.3,96.46,87.82,88.5,159.45
6482,0,103.37,96.24,87.96,89.17,163.27
6483,0,103.61,96.23,88.51,91.4,169.34
6484,0,103.77,95.95,88.67,94.48,174.22
6485,0,104.13,95.62,88.75,97.14,176.76
6486,0,104.3,95.27,88.89,98.21,178.82
6487,0,104.49,95.21,89.59,100.09,178.84
6488,1,104.81,94.88,89.86,102.73,178.88
6489,0,100,100,80,60,120
6490,0,100.04,99.77,80.73,60.47,121.19
6491,0,100.06,99.28,80.88,60.6,121.57
6492,0,100.39,99.16,81.44,60.86,125.87
6493,1,100.73,99.14,82.29,63.6,136.36
6494,0,100,100,80,60,120
6495,0,100.19,99.81,80.14,60.09,120.18
6496,0,100.95,99.58,80.88,60.12,120.34
6497,0,101,99.25,81.26,61.43,121.12
6498,0,101.02,98.95,81.46,62.23,122.7
6499,0,101.03,98.88,81.65,62.7,123.11
6500,0,101.27,98.83,81.73,63.37,123.91
6501,0,101.55,98.79,81.77,64.06,125.44
6502,0,101.96,98.45,81.97,64.8,134.38
6503,0,102.29,98.33,82.83,65.14,135.48
6504,0,102.36,97.82,83.37,65.24,137.26
6505,0,102.37,97.57,83.43,66.48,141.27
6506,0,102.46,97.05,83.63,68.16,143.01
6507,0,103.15,96.82,84.23,71.27,146.36
6508,0,103.7,96.4,84.97,74.72,148.3
6509,0,103.9,96.4,85.2,76.78,156.99
6510,0,103.93,96.4,85.69,77.23,157.26
6511,0,104.14,96.38,85.76,77.99,165.23
6512,0,104.16,95.76,86.57,79.25,165.61
6513,0,104.27,95.43,87.01,80.16,166.48
6514,1,104.87,94.92,87.11,80.19,167.19
6515,0,100,100,80,60,120
6516,0,100.2,99.99,81.16,61.76,121.25
6517,0,100.69,99.96,81.46,63.31,124.95
6518,0,101.49,99.58,82.21,63.75,128.49
6519,0,101.99,99.17,82.38,65.02,128.74
6520,0,102.11,99.16,83.13,65.59,129.62
6521,0,102.15,98.95,83.18,65.8,129.79
6522,0,102.45,97.69,83.34,67.5,137.59
6523,0,102.53,97.52,84.42,68.26,142.08
6524,0,102.59,97.3,85.61,68.33,145.03
6525,0,102.59,96.78,85.8,68.38,145.77
6526,0,102.86,96.74,85.94,69.31,147.79
6527,0,103.35,96.43,86.91,69.87,151.84
6528,1,103.61,94.95,87.38,69.92,152.85
6529,0,100,100,80,60,120
6530,0,100.23,99.85,80.11,60.18,122.89
6531,0,100.34,99.69,80.31,60.44,124.93
6532,0,100.51,99.57,80.42,61.25,126.39
6533,0,101.1,99.44,81.18,61.54,128.68
6534,0,101.43,98.69,81.86,62.2,129.02
6535,0,101.87,98.23,82.08,62.22,132.14
6536,0,101.94,97.81,82.13,63.07,136.75
6537,0,103.07,97.53,83.09,64.48,138.92
6538,0,103.52,97.46,83.15,65.62,139.12
6539,0,103.85,96.96,83.17,65.72,142.9
6540,0,104.6,96.67,83.71,65.74,143.91
6541,0,104.85,96.48,84.43,65.76,147.67
6542,0,105.04,96.43,85.21,65.96,152.25
6543,0,105.31,96.32,85.96,66.38,152.78
6544,0,106.01,95.98,86.19,66.96,154.28
6545,0,106.47,95.98,87.12,67.08,154.61
6546,0,106.5,95.92,87.75,67.19,156.01
6547,0,106.69,95.91,88.16,67.2,156.34
6548,0,106.87,95.88,88.19,67.78,157.2
6549,0,107.7,95.76,88.26,69.45,157.52
6550,0,107.75,95.68,89,70.7,161.77
6551,1,107.81,94.98,89.55,70.81,166.24
6552,0,100,100,80,60,120
6553,0,100.05,99.99,80.5,61.27,120.06
6554,0,100.15,99.45,80.95,61.63,121.43
6555,0,100.55,99.31,81.33,62,121.81
6556,0,100.73,98.83,82.11,62.54,122.52
6557,0,100.8,98.04,82.22,62.56,124.3
6558,0,100.85,97.67,82.43,63.98,125.28
6559,0,102.24,97.27,84.3,65.69,129.07
6560,1,102.31,97.21,84.33,66.33,139.22
6561,0,100,100,80,60,120
6562,0,101.32,99.87,80.02,61.38,127.44
6563,0,101.53,99.54,82.15,62.84,127.47
6564,0,101.63,99.18,83.15,63.5,127.58
6565,0,101.91,98.92,83.24,65.39,128.04
6566,0,102.29,98.9,84.61,69.55,130.08
6567,0,102.32,98.86,85.99,70.8,131.2
6568,0,102.58,98.5,86.16,71.06,131.59
6569,0,102.62,97.38,86.88,71.14,132.32
6570,0,102.62,96.79,87.03,71.54,133.36
6571,0,102.73,96.37,87.71,72.22,135.79
6572,0,102.88,96.25,87.88,72.53,136
6573,0,102.99,95.46,87.94,72.66,136.5
6574,1,103,95.13,87.95,73.79,138.26
6575,0,100,100,80,60,120
6576,0,100.37,99.95,80.37,61.12,120.32
6577,0,101.08,99.43,81.19,61.39,127.45
6578,0,102.61,99.2,81.4,62.04,132.19
6579,0,103.25,98.79,82.89,62.38,132.81
6580,0,103.61,98.34,84.02,62.77,139.65
6581,0,103.7,98.04,85.28,64.51,140.4
6582,0,104.01,97.9,86.1,70.73,140.49
6583,0,104.24,97.67,86.28,71.14,143.8
6584,0,104.32,97.1,88.42,71.84,144.31
6585,0,105,97.03,88.86,72.7,148.62
6586,0,105.32,96.61,88.91,73.12,152.79
6587,0,105.64,96.5,89.64,73.35,154.07
6588,0,105.66,96.06,89.64,73.64,155.16
6589,0,106.04,96.05,89.82,73.69,158.47
6590,0,106.8,96.03,90.61,73.99,161.33
6591,0,107.7,96,90.77,77.1,161.97
6592,0,108.02,95.91,91.13,79.97,162.97
6593,0,108.08,95.68,91.83,80.35,168.24
6594,0,108.65,95.54,91.85,82.7,168.77
6595,1,109.1,94.87,92.03,82.8,168.93
6596,0,100,100,80,60,120
6597,0,100.18,99.72,81.06,60.27,128.05
6598,0,100.37,98.8,82.87,61.52,134.77
6599,0,100.91,98.79,83.15,61.93,136.69
6600,0,100.93,98.77,83.58,62.88,146.55
6601,0,101.07,98.76,83.85,64.34,147.12
6602,0,101.12,98.59,84.41,66.71,148.27
6603,0,101.51,98.53,84.64,67.59,148.99
6604,0,102.92,98.41,86.6,68.78,151.53
6605,0,103.5,98.36,87.14,69.33,153.41
6606,0,103.74,98.16,87.92,69.42,153.91
6607,0,103.92,98.14,88.16,70.1,154.05
6608,0,105.26,98.05,89.55,72.22,155.8
6609,0,105.49,98.04,89.64,74.37,164.93
6610,0,105.72,97.48,90.79,74.5,167.75
6611,0,105.86,97.22,91.15,74.63,169.71
6612,0,106.16,96.86,91.15,76.73,171.38
6613,0,106.17,96.5,91.34,77,171.94
6614,0,106.96,95.76,92,77.09,172.86
6615,0,107.54,95.72,92.13,77.75,175.08
6616,0,107.72,95.69,93.07,78.01,177.77
6617,0,108.51,95.42,93.29,78.84,182.28
6618,0,108.8,95.42,93.88,80.1,184.33
6619,0,109.18,95.35,94.12,80.34,190
6620,1,109.52,94.89,94.69,80.71,191.66
6621,0,100,100,80,60,120
6622,0,100.05,99.08,81.03,60.4,120.08
6623,0,100.4,98.7,81.36,60.54,128.77
6624,0,100.47,98.7,81.5,60.6,129.75
6625,0,101.03,98.66,81.72,60.79,130.04
6626,0,101.53,98.56,82.32,62.98,131.63
6627,0,101.59,98.56,82.65,63.24,131.87
6628,0,101.62,98.45,82.73,63.4,132.71
6629,0,101.72,98.37,83.51,63.61,132.76
6630,0,101.74,97.83,83.72,64.88,139.61
6631,0,101.93,97.5,84.07,64.96,142.07
6632,0,101.95,97.46,84.48,66.97,146.24
6633,0,101.99,97.39,84.75,68.21,148.75
6634,0,102.07,97.02,85.88,70.48,151.11
6635,0,102.47,96.1,86.6,70.52,155.15
6636,0,102.77,95.77,86.86,73.88,156.06
6637,0,102.78,95.5,86.92,75.34,157.18
6638,1,102.9,94.98,87.82,76.22,159.58
6639,0,100,100,80,60,120
6640,0,100.01,99.78,80.39,60.12,121.23
6641,0,100.12,99.24,81.65,60.72,123.47
6642,0,100.33,99.15,81.9,64.07,125.42
6643,0,100.56,99.09,82.1,65.62,126.69
6644,0,100.87,98.98,83.03,66.07,130.21
6645,0,101.05,98.64,83.88,67.19,135.11
6646,0,101.1,98.63,84.35,67.76,135.83
6647,0,101.62,98.49,84.58,67.86,141.91
6648,0,102.01,97.95,84.58,72.45,142.24
6649,0,102.3,97.88,84.62,74.28,143.49
6650,0,102.49,97.68,84.81,75.66,146.08
6651,0,102.66,97.5,85.12,76.86,147.16
6652,0,102.72,97.25,85.38,76.96,149.99
6653,0,102.83,97.09,85.7,79.65,153.42
6654,0,102.87,96.96,85.81,79.88,156.09
6655,0,102.96,96.89,85.85,80.41,156.14
6656,0,103.01,96.59,86.37,88.67,159.76
6657,0,103.91,96.56,86.43,89.56,160.08
6658,0,104.04,95.61,86.67,89.98,162.86
6659,0,104.21,95.57,86.88,94.14,163.56
6660,0,104.77,95.18,86.99,94.82,165.5
6661,1,105.02,94.89,87.09,95.49,167.73
6662,0,100,100,80,60,120
6663,0,100.07,99.79,80.03,60.22,120.53
6664,0,100.2,99.54,80.18,60.56,120.67
6665,0,100.9,99.26,80.76,61.28,121.08
6666,0,101,98.96,80.99,61.9,121.68
6667,0,101.62,98.84,81.36,63.88,123.66
6668,0,101.95,98.44,81.63,67.81,128.44
6669,0,101.95,98.16,82.28,68.8,130.51
6670,0,102.33,97.97,82.34,69.71,133.99
6671,0,102.64,97.93,82.83,70.11,135.79
6672,0,102.7,97.38,82.92,70.46,136.17
6673,0,103.07,97.35,83.88,71.95,136.28
6674,0,103.2,97,84.3,73.84,138.09
6675,0,103.28,96.96,84.32,74.64,143.29
6676,0,103.44,96.91,84.38,75.51,147.68
6677,0,103.65,96.13,84.5,75.51,155.63
6678,0,103.65,95.78,85.7,75.68,161.61
6679,0,104.82,95.37,85.79,76.41,162.72
6680,1,105.38,94.88,86.47,76.42,166.77
6681,0,100,100,80,60,120
6682,0,100.06,99.97,80.78,61.58,121.69
6683,0,100.69,99.96,80.94,63.49,123.66
6684,0,102.37,99.83,81.08,65.91,124.04
6685,0,102.48,99.06,81.77,66.92,130.18
6686,0,102.58,99.05,82.3,67.36,131.02
6687,0,102.67,99.04,83.05,68.19,131.58
6688,0,102.92,98.75,83.87,69.69,133.1
6689,0,103.1,98.72,85.13,70.43,133.56
6690,0,103.64,98.68,85.51,71.3,134.88
6691,0,104.2,98.49,86.28,71.36,136.69
6692,0,104.21,97.85,86.29,73.59,140.54
6693,0,104.33,97.61,86.75,74.65,145.04
6694,0,104.35,97.36,87.1,76.27,145.35
6695,0,104.41,97.25,88.3,77.37,152.18
6696,0,104.44,97.23,88.48,77.86,155.02
6697,0,105.25,97.16,89.37,78.2,155.86
6698,0,105.32,96.94,90.22,79.09,157.15
6699,1,105.76,96.88,90.59,82.12,160.5
6700,0,100,100,80,60,120
6701,0,100.05,99.27,80.32,60.62,121.86
6702,0,100.37,98.67,80.48,61.2,122.12
6703,0,100.45,98.62,81.42,64,124.35
6704,0,101.24,98.44,83.02,67.14,127.16
6705,0,101.34,97.79,84.3,68.66,130.16
6706,0,101.55,97.74,84.46,68.8,131.04
6707,0,102.01,97.73,84.99,68.89,136.49
6708,0,102.64,97.43,85.16,70.85,137.64
6709,0,103.21,97.42,85.63,71.17,138.36
6710,0,103.22,97.4,86.62,71.27,140.08
6711,0,103.97,96.82,87.97,73.21,140.49
6712,1,104.17,96.69,88.44,73.36,141.53
6713,0,100,100,80,60,120
6714,0,100.62,99.88,80.32,60.05,122.42
6715,0,100.79,99.83,80.71,61.04,125.12
6716,0,101.15,99.68,81.07,61.39,125.68
6717,0,101.17,99.52,81.3,61.93,126.29
6718,0,101.32,99.38,81.77,64.13,128.9
6719,0,101.49,99.28,82.53,66.57,139.71
6720,0,101.71,99.28,83.17,68.58,139.78
6721,0,101.81,99.15,83.88,69.23,140.06
6722,0,101.84,99.04,84.59,70.5,140.21
6723,0,102.28,98.58,84.83,75.48,141.68
6724,1,102.41,98.35,85.16,75.82,144.81
6725,0,100,100,80,60,120
6726,0,100.17,99.95,80.13,60.15,120.89
6727,0,100.45,99.77,81.46,60.9,123.01
6728,0,100.47,99.35,81.63,62.87,124.2
6729,0,100.49,99.18,81.77,63.04,125.17
6730,0,100.7,98.91,82.74,63.5,127.92
6731,0,101.09,98.8,83.37,64.14,128.41
6732,0,101.56,98.49,83.88,64.35,130.79
6733,0,101.65,98.1,84.38,64.88,132.29
6734,0,101.86,98.1,84.45,65.56,134.53
6735,0,102.44,97.83,84.91,65.88,134.77
6736,0,102.53,97.36,85.04,67.91,134.83
6737,0,102.68,96.94,85.53,70.73,137.1
6738,0,102.86,96.82,85.64,71.17,139.86
6739,0,103.01,96.8,85.67,72.2,139.9
6740,0,103.24,96.28,86.07,73.28,141.66
