Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
5733,0,105.14,94.6,82.48,69.91,138.1
5734,0,105.33,94.54,82.57,71.59,140.12
5735,0,105.45,93.51,82.63,71.86,142.09
5736,0,105.93,93.18,82.76,73.79,142.32
5737,0,106.13,92.26,83.41,77.36,144.92
5738,0,106.25,91.19,83.53,80.41,145.65
5739,0,106.4,90.63,83.53,81.7,147.76
5740,1,107.27,88.63,83.53,82.57,148.49
5741,0,100,100,80,60,120
5742,0,100.08,99.7,80.13,62.32,120.38
5743,0,100.16,99.23,80.16,62.5,123.53
5744,0,100.22,98.99,80.38,64.52,123.54
5745,0,100.48,98.64,80.59,65.26,124
5746,0,100.61,97.84,80.75,67.53,125.76
5747,0,100.72,96.87,81.02,67.89,126.81
5748,0,101.08,96.36,81.02,69.94,127.5
5749,0,101.15,96.12,81.12,70.43,128.69
5750,0,101.31,95.72,81.54,72.99,128.95
5751,0,101.42,94.36,81.79,73.15,129.56
5752,0,101.6,93.26,82.17,76.43,131.65
5753,0,102.08,91.07,82.32,78.1,131.76
5754,1,102.84,87.54,82.52,78.8,132.02
5755,0,100,100,80,60,120
5756,0,100.05,99.58,80.34,60.34,120.68
5757,0,100.67,99.43,80.37,61.33,120.96
5758,0,100.76,98.02,80.46,62.7,124.75
5759,0,100.82,97.81,80.56,64.98,125.38
5760,0,102.03,97.48,81.49,65.97,126.3
5761,0,102.07,96.58,81.85,66.87,126.51
5762,0,102.15,96.11,81.98,67.04,127.29
5763,0,102.41,96.06,82.3,69.26,131.74
5764,0,102.51,95.35,82.76,71.01,131.97
5765,0,102.56,95.1,82.86,71.62,133.1
5766,0,102.73,94.43,82.9,71.78,134.54
5767,0,103.31,92.03,82.93,72.33,136.05
5768,0,103.51,91.61,83.22,72.56,139.34
5769,0,103.64,90.01,83.63,74.71,140.58
5770,1,103.8,89.1,83.83,76.1,141.92
5771,0,100,100,80,60,120
5772,0,100.14,99.61,80.01,61.17,121.62
5773,0,100.27,98.89,80.07,61.73,123.02
5774,0,100.6,98.82,80.13,63.23,124.99
5775,0,100.62,98.62,80.26,65.04,131.44
5776,0,100.99,97.39,80.3,67.44,131.62
5777,0,101.17,96.93,80.5,67.93,133.15
5778,0,101.37,95.31,80.53,68.95,133.21
5779,0,101.43,92.56,80.73,69.83,133.36
5780,0,101.74,92.04,80.79,70.9,134.72
5781,0,101.88,92.02,80.95,71.36,135.59
5782,0,102.79,90.91,81.46,74.42,136
5783,0,102.88,90.76,81.5,75.43,137.15
5784,0,103.06,90.46,81.54,76.19,139.91
5785,0,103.07,90.3,81.54,79.61,140.37
5786,1,103.11,89.38,82.18,79.68,140.38
5787,0,100,100,80,60,120
5788,0,100.26,99.35,80.13,62.82,122.57
5789,0,100.26,99.23,80.15,63.34,123.28
5790,0,100.36,98.05,81.12,64.23,123.51
5791,0,101.56,97.58,81.27,65,124.49
5792,0,101.63,96.97,81.4,66.83,125.1
5793,0,101.65,94.84,81.77,67.9,125.5
5794,0,101.8,94.24,81.83,69.76,126.95
5795,0,101.82,93.63,82.03,70.55,127.26
5796,0,102.69,93.58,82.14,73.12,127.84
5797,0,103.03,93,82.17,75.3,127.89
5798,0,103.08,92.5,82.66,77.21,130.04
5799,0,103.17,91.92,82.93,77.55,130.66
5800,0,103.37,91.26,83.19,78.17,131.29
5801,0,103.49,91.25,83.48,78.51,133.03
5802,1,104.45,88.09,84.16,80.71,133.16
5803,0,100,100,80,60,120
5804,0,100.73,100,80.19,61.46,120.04
5805,0,100.97,99.89,80.2,64,122.59
5806,0,101.09,99.46,80.22,64.01,126.05
5807,0,101.58,98.97,80.63,64.39,127.97
5808,0,101.83,98.78,80.67,64.54,128.25
5809,0,102.42,93.98,80.81,64.82,131.76
5810,0,102.48,93.5,81.07,67.4,133.13
5811,0,103.05,93.39,81.08,67.46,133.21
5812,0,103.19,92.72,81.09,72.03,134.06
5813,0,103.72,91.92,81.6,76.21,134.37
5814,0,103.85,91.69,81.62,79.07,134.88
5815,0,103.86,90.91,81.74,82.24,135.42
5816,1,104.67,89.02,81.86,85.35,136.43
5817,0,100,100,80,60,120
5818,0,100,99.86,80.04,61.1,122.92
5819,0,100.52,98.38,80.35,61.35,123.55
5820,0,100.63,98.13,80.37,63.01,125.61
5821,0,101.13,97.19,80.55,63.1,126.42
5822,0,101.65,97.15,80.64,64.9,126.78
5823,0,101.94,96.85,81.1,64.97,127.58
5824,0,102.18,96.81,81.2,65.63,128.11
5825,0,103.6,96.8,81.23,69.77,130.95
5826,1,103.61,96.7,81.43,71.51,134.18
5827,0,100,100,80,60,120
5828,0,100.1,99.25,80.11,61.77,120.18
5829,0,100.19,98.47,80.18,64,122.31
5830,0,100.41,97.3,80.47,65.16,123.77
5831,0,101.18,95.62,80.57,66.4,123.82
5832,0,101.65,95.5,80.76,66.53,125.33
5833,0,103.14,93.97,80.82,70.29,128.31
5834,0,103.58,93.92,80.97,70.92,130.12
5835,0,103.66,93.68,81.31,71.34,131.11
5836,0,104.06,93.38,81.38,72.85,133.61
5837,0,104.09,92.87,81.56,73.44,134.62
5838,0,105.04,92.37,81.73,75.04,135.66
5839,0,105.35,92.18,82.33,78.01,136.16
5840,0,106.54,91.97,82.34,80.09,139.04
5841,0,106.89,90.02,82.35,81.3,139.76
5842,1,107.73,89.54,82.39,83.45,141.12
5843,0,100,100,80,60,120
5844,0,100.93,99.77,80.41,60.11,121.06
5845,0,101.21,98.75,80.88,62.89,122.9
5846,0,101.28,97.01,80.9,64.55,126.77
5847,0,101.38,95.73,80.92,65.58,128.54
5848,0,102.01,94.23,80.95,65.83,128.9
5849,0,102.14,93.36,81.11,66.87,129.31
5850,0,102.32,92.11,81.58,67.21,131.36
5851,0,102.4,90.81,81.92,68.24,131.5
5852,1,102.48,89.81,82.86,74.9,131.98
5853,0,100,100,80,60,120
5854,0,100.12,99.67,80.07,62.09,120.03
5855,0,100.18,99.35,80.43,63.39,122.03
5856,0,100.83,99.11,80.47,64.06,124.84
5857,0,100.84,96.36,80.74,64.94,125.66
5858,0,101,95.26,81.14,66.83,126.55
5859,0,101.09,94.91,81.24,69.81,126.64
5860,0,101.35,93.73,81.66,69.92,128.48
5861,0,101.36,91.22,82.14,71.27,129.18
5862,0,102.88,91.19,82.27,73.03,130.77
5863,0,103.62,91.16,82.42,74.74,133.09
5864,0,103.8,91.08,82.74,75.44,136.5
5865,0,104,90.73,83.23,77.65,140.05
5866,0,104.04,90.22,83.35,78.78,140.5
5867,1,104.05,89.39,83.97,81.56,141.59
5868,0,100,100,80,60,120
5869,0,100.16,99.99,80.02,65.07,120.22
5870,0,101.24,99.58,80.03,65.61,120.3
5871,0,101.76,98.57,80.26,66.07,121.11
5872,0,102.33,98.31,80.31,69.53,122.01
5873,0,102.39,97.63,80.32,69.61,122.79
5874,0,103.09,96.39,80.43,74.02,125.09
5875,0,103.11,96.14,80.58,75.88,126.35
5876,0,103.35,95.95,80.85,77.21,126.86
5877,0,103.56,95.89,80.96,78.22,133.22
5878,0,103.82,95.47,81.07,78.43,133.29
5879,0,104.3,95.1,81.24,79.86,134.45
5880,0,104.45,94.32,81.38,80.1,135.78
5881,0,104.62,93.24,81.55,80.84,137.01
5882,0,104.65,92.56,81.79,85.35,137.78
5883,0,105.19,92.01,81.84,86.19,139.55
5884,0,105.21,91.67,81.88,87.12,140.79
5885,1,106.53,87.16,82.25,90.39,141.78
5886,0,100,100,80,60,120
5887,0,100.59,99.12,80.15,60.85,120.36
5888,0,100.69,98.97,80.18,64.37,120.79
5889,0,100.76,97.31,80.4,64.42,121.36
5890,0,100.77,94.68,80.86,64.42,123.33
5891,0,100.84,94.52,81.05,64.52,123.7
5892,0,101.37,94.19,81.22,65.45,123.75
5893,0,101.4,92.02,81.24,65.69,125.24
5894,0,101.41,91.93,81.47,65.74,125.59
5895,0,101.62,91.66,81.47,69.01,126.52
5896,0,102.1,91.48,81.61,69.21,127.07
5897,0,102.13,90.44,81.72,74.1,127.75
5898,1,102.38,86.94,81.87,74.52,128.01
5899,0,100,100,80,60,120
5900,0,100,98.41,80.1,60.7,120.54
5901,0,101.94,96.86,80.12,60.95,122.16
5902,0,101.98,96.66,80.54,61.02,122.7
5903,0,102.47,96.27,80.61,61.38,122.87
5904,0,102.76,95.31,80.78,63.53,124.39
5905,0,103.31,95.27,81.15,63.66,124.99
5906,0,103.55,94.81,81.58,64.46,127.2
5907,0,103.69,93.44,82.31,67.7,129.6
5908,0,104.06,92.71,82.85,67.9,129.96
5909,0,104.63,92.49,82.97,71.52,130.67
5910,0,105.12,92.25,83.06,71.68,131.62
5911,0,105.82,92.23,83.1,72.19,131.93
5912,0,105.84,91.45,83.26,73.29,132.01
5913,0,106.53,91.33,83.31,74.02,132.24
5914,0,107.68,90.29,83.6,80.67,133.11
5915,0,107.9,90.17,84.06,81.07,134.22
5916,1,107.9,89.92,84.11,85.21,135.45
5917,0,100,100,80,60,120
5918,0,100.08,99.81,80.08,60.3,120.36
5919,0,100.49,98.4,80.55,61.24,123.05
5920,0,100.84,97.91,80.59,61.49,124.62
5921,0,100.91,96.51,80.61,69.68,126.34
5922,0,101,96.06,81.07,70.71,126.74
5923,0,101.08,96.04,81.08,70.8,127.76
5924,0,101.38,95.5,81.35,71.35,129.88
5925,0,101.4,94.66,81.47,74.25,132.68
5926,0,101.51,92.85,81.51,75.59,134.51
5927,1,101.61,89.56,81.52,77.41,135.37
5928,0,100,100,80,60,120
5929,0,100.01,99.53,80.26,61.32,120.45
5930,0,100.36,97.89,80.74,61.73,121.75
5931,0,100.54,96.4,81.07,61.81,121.75
5932,0,100.86,95.92,81.08,62.77,121.95
5933,0,101.18,94.77,81.19,63.42,122.2
5934,0,101.29,94.19,81.38,65.28,123.31
5935,0,101.34,92.47,81.39,70.97,124.45
5936,0,101.68,91.46,81.69,72.61,124.76
5937,1,102.06,89.68,82.21,74.05,125.22
5938,0,100,100,80,60,120
5939,0,100.38,99.83,80.08,60.35,121.68
5940,0,100.84,97.87,80.28,61.69,124.47
5941,0,100.87,97.5,80.42,62.74,125.37
5942,0,100.9,97.39,81.12,62.88,125.98
5943,0,101.04,97.15,81.46,63.93,126.48
5944,0,101.06,95.65,81.54,68.1,127.58
5945,0,101.27,95.08,81.94,68.55,128.09
5946,0,101.28,95.06,82.37,69.56,128.85
5947,0,101.57,94.64,82.37,69.59,131.73
5948,0,101.82,93.87,82.73,69.68,138
5949,0,102.13,93.66,82.8,70.36,138.37
5950,0,102.95,93.2,82.85,71.03,138.56
5951,0,102.96,92.94,82.98,71.61,141.28
5952,0,103.22,92.42,83.11,71.79,141.85
5953,0,103.3,92.29,83.18,72.96,141.95
5954,0,103.3,91.72,83.22,74.77,142.98
5955,0,103.32,91.58,83.77,76.63,148.24
5956,0,103.59,90.67,83.81,77.98,151.57
5957,0,103.99,90.49,84.04,79.63,152.87
5958,0,104.23,90.08,84.44,81.35,153.13
5959,1,104.54,89.96,84.46,83.08,153.24
5960,0,100,100,80,60,120
5961,0,100.02,98.58,80.15,60.32,120.91
5962,0,100.73,98.43,80.48,60.65,121.38
5963,0,100.98,97.84,80.6,60.76,121.46
5964,0,101.21,97.48,80.82,61.5,122.24
5965,0,101.51,96.95,80.9,62.55,123.19
5966,0,102.58,96.42,81.34,66.26,123.62
5967,0,102.62,96.33,81.95,68.08,123.73
5968,0,102.85,96.02,82.06,70.52,123.75
5969,0,103.22,93.39,82.3,71.51,123.88
5970,0,104.68,93.01,82.36,72.33,124.7
5971,1,104.7,88.05,82.36,74.46,126.52
5972,0,100,100,80,60,120
5973,0,100.25,99.83,80.18,61.17,120.85
5974,0,100.47,99.33,80.25,61.43,122.67
5975,0,100.67,99.12,80.26,64.92,127.65
5976,0,100.82,98.98,80.26,64.96,130.3
5977,0,100.82,97.99,80.52,65.62,131.24
5978,0,101.54,97.53,80.67,67.66,131.69
5979,0,101.77,93.72,80.85,70.12,131.98
5980,0,102.52,93.65,81.08,71.58,133.85
5981,0,103.09,93.01,81.34,71.69,134.47
5982,0,103.17,92.09,81.94,76.61,138.18
5983,1,103.8,89.7,82.53,77.56,140.22
5984,0,100,100,80,60,120
5985,0,101.3,98.2,80.07,60.38,120.5
5986,0,101.65,98.01,80.17,60.94,122.8
5987,0,101.72,97.92,80.33,62.91,124.11
5988,0,102.59,97.7,80.36,62.98,124.97
5989,0,102.87,97.31,80.36,63.22,125
5990,0,103,97.17,80.58,63.35,125.51
5991,0,103.11,95.46,80.61,64.5,132.35
5992,0,103.34,95.14,80.91,64.84,135.31
5993,0,103.58,95.02,81.08,65.1,135.5
5994,0,105.06,94.93,81.12,69.68,136.54
5995,0,105.67,94.92,81.21,70,136.75
5996,0,105.95,94.78,82.05,70.71,136.96
5997,0,106.63,93.27,82.9,73.9,138.02
5998,0,107.59,90.05,83.18,78.2,138.86
5999,1,107.77,88.66,83.24,81.72,139.03
6000,0,100,100,80,60,120
6001,0,100.04,99.87,80.35,62.06,120.68
6002,0,100.21,99.36,80.44,62.59,126.22
6003,0,100.73,98.85,80.45,62.6,126.31
6004,0,101.3,96.79,80.82,64.28,127.6
6005,0,101.44,96.49,81.18,64.65,128.08
6006,0,101.56,96.36,81.34,65.81,129.96
6007,0,102.09,96.11,81.39,69.6,131.45
6008,0,102.11,95.46,81.57,70.7,132.76
6009,0,102.69,94.44,81.6,70.99,133.61
6010,0,103.56,93.63,81.64,73.87,134.36
6011,1,104.34,89.69,81.86,75.07,134.36
6012,0,100,100,80,60,120
6013,0,100.03,98.05,80.29,61.34,120.71
6014,0,100.04,97.17,80.39,62.33,123.74
6015,0,100.57,94.75,80.73,62.35,127.84
6016,0,100.58,94.56,80.87,62.68,127.91
6017,0,100.83,94.52,81.03,63.21,128.11
6018,0,100.97,93.79,81.04,63.62,128.2
6019,0,101.89,93.63,81.41,64.06,129.57
6020,0,102.15,93.03,81.68,65.15,130.31
6021,0,102.23,92.65,81.81,66.66,131.22
6022,0,102.8,92.46,81.95,68.08,132.92
6023,0,103.17,91.81,82.29,68.14,134.52
6024,0,103.49,90.39,82.58,68.26,136.56
6025,1,103.8,89.82,82.71,68.47,137.07
6026,0,100,100,80,60,120
6027,0,100.2,99.45,80.47,60.23,121.04
6028,0,100.29,98.11,80.48,60.52,121.57
6029,0,100.61,96.97,80.61,61.77,121.95
6030,0,100.78,95.44,80.98,62.52,126.68
6031,0,101.17,94.91,81.2,64.92,127.89
6032,0,101.44,92.63,81.38,66.89,128.81
6033,0,102.2,92.36,81.45,71.94,130.66
6034,0,103.66,91.66,81.57,72.67,131.02
6035,1,104.31,89.54,81.97,72.74,133.35
6036,0,100,100,80,60,120
6037,0,100.29,99.76,80.02,60.59,121.27
6038,0,101.12,99.44,80.43,63.05,124.92
6039,0,101.73,99.36,80.43,64.84,125.64
6040,0,102.12,96.96,80.66,66.49,126
6041,0,102.18,96.96,80.78,67.18,127.49
6042,0,102.94,95.66,80.78,69.65,127.98
6043,0,103.05,95.18,80.86,70.23,129.09
6044,0,103.32,94.28,80.9,72.92,129.33
6045,0,103.78,93.43,81.24,73.37,129.44
6046,0,103.85,93.43,81.52,79.3,129.73
6047,0,104.55,91.53,81.74,81,130.39
6048,0,104.61,90.74,81.86,84.03,130.62
6049,0,105.07,90.09,82.12,84.45,133.6
6050,0,105.17,90.05,82.21,87.14,134.48
6051,0,105.63,90,82.27,87.55,134.59
6052,1,106.04,89.69,82.32,88.42,135.8
6053,0,100,100,80,60,120
6054,0,100.01,98.73,80.13,60.15,120.27
6055,0,100.27,98.24,80.28,61,120.65
6056,0,100.73,93.92,80.42,61.83,121.13
6057,0,101.28,93.65,80.5,61.99,122.48
6058,0,101.29,93.07,80.69,62.25,123.96
6059,0,102.27,91.88,81.4,67.01,124.36
6060,0,103.05,91.78,81.46,69.2,126.21
6061,0,103.13,90.7,81.54,70.43,127.44
6062,0,103.39,90.24,81.58,70.85,128.03
6063,1,103.5,89.76,81.87,73.89,128.24
6064,0,100,100,80,60,120
6065,0,100.09,97.73,80.07,61.82,120
6066,0,100.63,96.39,80.08,61.86,120.78
6067,0,100.79,95.87,80.36,62.75,122.35
6068,0,101.24,95.8,80.51,62.84,124.09
6069,0,101.86,93.31,80.53,63.29,127.43
6070,0,102.86,92.9,80.59,65.38,127.5
6071,0,103.47,91.81,80.71,65.41,128
6072,0,103.5,90.97,80.87,66.64,128.15
6073,0,103.51,90.91,81.08,67,129.09
6074,1,103.92,89.94,81.24,68.07,129.81
6075,0,100,100,80,60,120
6076,0,102.25,99.16,80.55,62.02,121.37
6077,0,102.3,97.59,80.62,65.84,121.4
6078,0,102.33,97.37,80.91,67.16,121.63
6079,0,102.38,95.51,81.28,67.38,121.75
6080,0,103.17,91.89,81.85,67.97,125.2
6081,0,103.63,91.66,82.22,68.73,126.32
6082,0,103.86,91.59,82.3,70.54,128.42
6083,0,104.05,91.51,82.86,70.85,129.53
6084,0,104.68,91.42,82.88,71.37,129.77
6085,0,104.96,90.35,82.95,74.62,130.52
6086,0,105.34,90.32,83.06,76.42,130.75
6087,1,105.5,88.68,83.24,78.35,131.08
6088,0,100,100,80,60,120
6089,0,100.84,99.9,80.62,60.56,122.55
6090,0,101.3,99.45,80.73,61.29,123.02
6091,0,102.11,99.1,81.01,61.62,123.29
6092,0,102.2,98.45,81.33,61.8,125.65
6093,0,102.29,98.3,81.39,62.7,131.97
6094,0,103.02,97.69,81.63,65.6,133.88
6095,0,103.39,97.57,82.64,66.15,135.07
6096,0,103.77,96.96,82.68,69.32,135.88
6097,0,103.94,94.91,82.88,69.89,136.25
6098,0,104.06,93.36,82.89,70.11,136.88
6099,0,104.35,93.34,83.42,74.76,137.81
6100,0,104.41,93.08,83.46,75.07,138.06
6101,0,105.06,93.05,83.56,79.79,138.67
6102,0,105.58,92.52,83.62,80.31,139.67
6103,0,106.7,91.65,83.66,80.35,139.98
6104,0,106.85,91.64,83.84,81.02,140.23
6105,0,107.16,91.62,83.87,81.09,141.73
6106,0,107.88,90.84,83.99,83.36,142.04
6107,1,108.37,89.64,84.52,85.7,142.89
6108,0,100,100,80,60,120
6109,0,100.05,99,80.1,60.13,121.03
6110,0,100.15,96.69,80.29,60.2,121.23
6111,0,101.76,96.65,80.35,62.25,122.48
6112,0,101.84,96.12,80.68,63.48,122.84
6113,0,102.18,96.09,81.02,63.8,127.73
6114,0,102.52,93.1,81.15,64.06,128.06
6115,0,102.66,91.32,81.43,65.27,128.18
6116,0,102.72,90.74,81.57,67.8,129.24
6117,1,102.77,89.45,81.61,67.82,132.97
6118,0,100,100,80,60,120
6119,0,100.52,94.63,80.06,61.97,120.03
6120,0,100.56,92.52,80.08,62.68,120.51
6121,0,101.04,91.43,80.63,63.16,121.69
6122,1,101.17,89.99,80.72,63.51,126.03
6123,0,100,100,80,60,120
6124,0,100.64,98.81,80.06,61.72,120.33
6125,0,100.79,97.58,80.42,62.23,121.12
6126,0,101.61,97.03,80.64,64.05,130.78
6127,0,102.17,96.7,80.69,64.14,131.73
6128,0,102.69,95.73,81.01,65.08,131.83
6129,0,103.05,95.59,81.16,68.79,132.69
6130,0,103.17,94.7,81.54,69.16,137.85
6131,0,103.27,90.97,81.89,69.47,145.39
6132,1,103.38,89.1,81.93,70.16,145.47
6133,0,100,100,80,60,120
6134,0,100.18,98.86,80.04,61.37,123.3
6135,0,100.38,98.45,80.08,62.55,124.71
6136,0,100.7,98.42,80.12,62.97,124.98
6137,0,100.85,97.85,80.22,64.34,125.94
6138,0,101.43,97.03,80.32,66.81,126.15
6139,0,101.46,96.99,80.39,67.86,129.58
6140,0,101.64,96.65,80.48,71.41,129.89
6141,0,102.27,93.29,81,75.06,130.09
6142,0,103.12,93.06,81.01,77.9,130.58
6143,0,103.28,92.34,81.47,78.21,130.88
6144,0,103.57,91.68,81.48,79.76,131.14
6145,0,104,90.05,81.92,79.83,131.15
6146,1,104.06,89.94,81.99,80.62,131.69
6147,0,100,100,80,60,120
6148,0,100.11,99.87,80.19,61.81,120.54
6149,0,100.55,98.8,80.26,62.64,121.05
6150,0,100.58,98.77,80.48,63.45,122.92
6151,0,100.81,97.89,80.61,63.58,123.33
6152,0,100.82,97.62,80.92,65.26,124.03
6153,0,101.86,96.65,81.09,65.82,125.88
6154,0,102.89,96.62,81.13,67.29,126.56
6155,0,102.93,96.35,81.29,68.89,126.99
6156,0,104.12,96.16,81.45,69.44,127.61
6157,0,104.35,93.65,81.67,69.56,128.4
6158,0,104.73,93.12,81.87,70.66,129.53
6159,0,105.44,91.69,82.25,70.88,130.27
6160,0,105.96,91.01,82.37,71.91,130.94
6161,0,105.96,90.66,82.39,73.02,134.13
6162,1,106.21,88.97,82.61,73.59,139.47
6163,0,100,100,80,60,120
6164,0,100.48,98.82,80.08,62.16,121.63
6165,0,100.86,98.72,80.83,62.29,122.69
6166,0,101.03,97.92,81.26,63.67,123.96
6167,0,101.76,97.77,81.51,65.51,124.09
6168,0,101.79,97.58,81.75,65.65,124.63
6169,0,102.19,97.53,81.82,65.79,124.65
6170,0,102.73,97.08,82.28,67.95,124.79
6171,0,103.57,96.63,82.44,68.05,124.86
6172,0,103.96,96.57,82.63,68.36,125.07
6173,0,104.21,95.83,82.8,68.76,127.97
6174,0,104.26,95.69,82.89,71.09,128.89
6175,0,104.36,95.3,83.42,71.21,130.99
6176,0,104.97,94.4,83.57,72.59,131.22
6177,0,104.98,94.09,83.99,73.65,131.72
6178,0,105.35,93.9,84.08,76.18,134.94
6179,0,105.54,93.84,84.27,78.29,134.99
6180,0,105.58,90.57,84.37,78.66,135.81
6181,1,105.6,89.98,84.46,84.38,137.39
6182,0,100,100,80,60,120
6183,0,100.15,99.64,80.03,61.33,121.06
6184,0,100.95,99.35,80.94,63.24,121.22
6185,0,101.09,98.38,81,63.34,121.87
6186,0,101.49,97.5,81.32,64.58,122.54
6187,0,101.74,95.45,81.58,66.92,123.99
6188,1,102.58,95.31,81.59,68.39,125.34
6189,0,100,100,80,60,120
6190,0,100.98,99.13,80.04,63.08,120.15
6191,0,101.68,98.04,80.11,67.96,121.26
6192,0,101.97,97.98,80.86,67.98,123.11
6193,0,102.79,96.15,80.92,69.2,123.64
6194,0,102.89,95.89,80.99,69.28,123.93
6195,0,102.97,95.77,81.13,69.33,124.09
6196,0,103.1,94.49,82.11,69.96,124.23
6197,0,103.31,94.43,82.34,70.45,124.26
6198,0,103.62,93.63,82.6,72.79,124.55
6199,0,104.65,90.63,82.68,73.2,126.44
6200,1,104.66,89.28,82.73,73.68,127.65
6201,0,100,100,80,60,120
6202,0,100.18,99.36,80.13,61.61,120.35
6203,0,100.22,97.65,80.5,61.97,124.57
6204,0,100.35,96.49,80.64,62.16,125.31
6205,0,100.5,95.75,80.83,63.83,127.33
6206,0,100.91,93.79,80.93,65.04,128.62
6207,0,101.15,93.77,81.61,66.28,134.15
6208,0,101.42,92.95,81.67,66.54,134.36
6209,0,101.59,91.61,81.83,66.59,137.84
6210,0,101.76,91.45,82.15,67.44,139.16
6211,1,102.11,89.09,82.41,69.85,140.22
6212,0,100,100,80,60,120
6213,0,101.32,99.28,80.15,60.47,120.17
6214,0,101.88,98.56,80.17,60.84,120.67
6215,0,101.96,98.55,80.25,62.08,121.15
6216,0,102.42,98.35,80.43,63.86,123.82
6217,0,102.7,95.84,80.76,64.51,124.55
6218,0,102.71,94.58,80.92,64.56,125.07
6219,0,103.34,94.41,80.99,65.23,125.58
6220,0,105.11,94.34,81.3,65.63,125.67
6221,0,105.59,94.21,81.31,66.83,128.96
6222,0,106.16,93.5,81.64,67.24,129.39
6223,0,106.25,92.79,82,70.11,130.41
6224,0,106.8,92.72,82,70.51,133
6225,0,106.81,92.45,82.21,71.43,136.27
6226,0,107.19,92.06,82.23,71.78,136.42
6227,0,107.49,91.61,83.14,72.12,136.55
6228,0,107.5,91.13,83.29,72.36,136.72
6229,0,108.13,90.85,83.58,73.25,137.24
6230,1,108.67,89.07,83.69,75.19,138.48
6231,0,100,100,80,60,120
6232,0,100.33,99.67,80.39,61.04,123.51
6233,0,100.52,99.11,80.51,61.1,123.8
6234,0,100.55,98.81,80.71,61.67,123.86
6235,0,100.58,98.73,80.72,64.32,124.83
6236,0,102.09,97.82,80.76,65.65,126.44
6237,0,102.14,97.26,80.84,67.29,127.44
6238,0,102.29,96.97,81.06,69.2,128.07
6239,0,102.47,96.93,81.2,71.39,129.12
6240,0,102.47,96.15,81.53,76.39,129.61
6241,0,102.73,95.89,81.7,78.22,130.59
6242,0,102.9,95.64,81.79,78.71,132.89
6243,0,103.42,95.54,82.12,80.65,134.11
6244,0,103.57,95.41,82.32,81.25,135.01
6245,0,103.98,92.96,82.44,84.15,137.79
6246,0,104.01,90.82,82.66,84.61,138.67
6247,0,104.5,90.54,82.67,86.29,140.23
6248,1,104.63,89.35,82.77,87.98,140.29
6249,0,100,100,80,60,120
6250,1,100.15,98.52,80.12,61.09,120.05
6251,0,100,100,80,60,120
6252,0,100.48,99.75,80,60.71,123.81
6253,0,101.18,99.69,80,61.26,123.96
6254,0,101.19,99.44,80.15,62.06,127.44
6255,0,102.36,98.23,80.2,66.03,128.27
6256,0,102.83,95.67,80.53,67.55,128.99
6257,0,102.86,93.81,80.65,68.66,129.35
6258,0,104.75,93.64,80.75,68.69,132.35
6259,0,104.86,93.38,80.97,69.1,134.66
6260,0,105.67,90.58,81,69.44,138.39
6261,0,105.67,90.41,81.1,78.9,139.45
6262,1,106.12,89.18,81.16,81.77,140
6263,0,100,100,80,60,120
6264,0,100.62,99.79,80.08,63.33,121.07
6265,0,101.57,99.46,80.11,63.77,122.4
6266,0,102.03,97.12,80.35,65.32,123.72
6267,0,102.39,96.35,80.55,66.04,124.9
6268,0,102.42,95.44,81.22,66.07,125.87
6269,0,102.52,94.23,81.31,67.39,126.13
6270,0,102.91,94.08,81.35,68.71,126.56
6271,0,104.05,93.7,81.43,70.35,127.8
6272,0,104.69,93.23,81.5,71.52,127.93
6273,1,104.8,92.26,81.54,74.5,130.45
6274,0,100,100,80,60,120
6275,0,100.34,99.59,80.17,60.01,121.46
6276,0,100.88,99.44,80.91,60.18,121.84
6277,0,101.49,99.38,81.08,60.19,125.52
6278,0,101.7,98.38,81.77,61.34,127.6
6279,0,101.82,98.08,81.96,62.38,129.81
6280,0,101.86,94.95,82.15,63.07,131.88
6281,0,102.11,94.78,82.2,63.11,131.93
6282,0,102.19,92.9,82.4,64.68,133.55
6283,1,102.3,89.44,82.55,64.85,133.87
6284,0,100,100,80,60,120
6285,0,100.25,97.82,80.02,60.78,122.5
6286,0,100.36,97.3,80.12,60.8,123.23
6287,0,100.83,96.88,80.21,63.38,123.68
6288,0,100.96,96.85,80.57,68.23,125.96
6289,0,101.52,94.96,81.25,68.95,128.69
6290,0,102.35,94.16,81.32,71.91,130.92
6291,0,102.39,93.93,81.33,72.54,131.11
6292,0,102.65,93.2,81.68,72.63,135.42
6293,0,102.8,93.04,81.95,73.6,135.42
6294,0,102.93,91.69,81.97,73.73,136.13
6295,0,103.35,91.22,82.12,73.85,136.87
6296,0,103.65,91.1,82.23,75.39,138.93
6297,1,103.87,89.65,82.34,75.95,139.77
6298,0,100,100,80,60,120
6299,0,100.06,99.19,80.38,61.13,121.23
6300,0,100.36,98.71,80.88,61.65,121.72
6301,0,101.35,98.5,81.01,67.38,123.12
6302,0,101.38,98.35,81.02,68.77,123.61
6303,0,101.75,98.3,81.1,73.23,124.67
6304,0,101.81,97.03,81.33,74.9,125.39
6305,0,101.99,96.55,81.56,76.5,126.85
6306,0,102.05,96.23,81.81,77.08,127.16
6307,0,102.82,95,82.18,77.4,129.05
6308,0,103.16,95,82.28,77.55,130.28
6309,0,104.02,94.26,82.52,77.74,132.03
6310,0,104.16,93.8,82.53,79.2,133.65
