Period,Pressure,Speed,Temperature,Sound,Vibration
6274,100,100,80,60,120
6275,100.34,99.59,80.17,60.01,121.46
6276,100.88,99.44,80.91,60.18,121.84
6277,101.49,99.38,81.08,60.19,125.52
6278,101.7,98.38,81.77,61.34,127.6
6279,101.82,98.08,81.96,62.38,129.81
6280,101.86,94.95,82.15,63.07,131.88
6281,102.11,94.78,82.2,63.11,131.93
6282,102.19,92.9,82.4,64.68,133.55
6283,102.3,89.44,82.55,64.85,133.87
6284,100,100,80,60,120
6285,100.25,97.82,80.02,60.78,122.5
6286,100.36,97.3,80.12,60.8,123.23
6287,100.83,96.88,80.21,63.38,123.68
6288,100.96,96.85,80.57,68.23,125.96
6289,101.52,94.96,81.25,68.95,128.69
6290,102.35,94.16,81.32,71.91,130.92
6291,102.39,93.93,81.33,72.54,131.11
6292,102.65,93.2,81.68,72.63,135.42
6293,102.8,93.04,81.95,73.6,135.42
6294,102.93,91.69,81.97,73.73,136.13
6295,103.35,91.22,82.12,73.85,136.87
6296,103.65,91.1,82.23,75.39,138.93
6297,103.87,89.65,82.34,75.95,139.77
6298,100,100,80,60,120
6299,100.06,99.19,80.38,61.13,121.23
6300,100.36,98.71,80.88,61.65,121.72
6301,101.35,98.5,81.01,67.38,123.12
6302,101.38,98.35,81.02,68.77,123.61
6303,101.75,98.3,81.1,73.23,124.67
6304,101.81,97.03,81.33,74.9,125.39
6305,101.99,96.55,81.56,76.5,126.85
6306,102.05,96.23,81.81,77.08,127.16
6307,102.82,95,82.18,77.4,129.05
6308,103.16,95,82.28,77.55,130.28
6309,104.02,94.26,82.52,77.74,132.03
6310,104.16,93.8,82.53,79.2,133.65
6311,104.18,93.69,82.82,79.47,133.7
6312,104.45,92.43,83.15,80.82,135.72
6313,104.74,91.19,83.25,82.93,139.17
6314,105.98,90.68,83.33,84.33,141.35
6315,106.04,90.58,83.46,84.47,142.82
6316,106.46,88.99,83.89,86.08,143.5
6317,100,100,80,60,120
6318,100.19,98.65,80.19,60.42,122.87
6319,100.32,98.57,80.31,61.26,123.27
6320,101.67,98.27,80.6,61.91,124.01
6321,101.81,98.18,80.79,62.82,125.56
6322,103.7,96.32,80.81,63.07,127.69
6323,104.17,95.36,81.06,64.67,130.67
6324,105.61,95.34,81.23,66.9,131.93
6325,105.81,94.73,81.55,68.63,134.29
6326,106.08,94.35,82.12,68.82,134.93
6327,106.27,93.57,82.23,68.92,135.09
6328,106.98,92.36,82.46,70.91,136
6329,107.76,92.33,82.69,72.49,136.4
6330,100,100,80,60,120
6331,100.31,99.13,80.04,61.29,122.02
6332,100.56,98.74,80.42,61.64,122.88
6333,100.57,97.58,80.46,61.98,123.28
6334,101.16,96.69,80.49,61.99,123.71
6335,102.22,96.24,80.75,62.22,123.72
6336,102.4,93.55,80.83,62.56,125.07
6337,102.5,93.17,80.84,62.91,125.42
6338,102.79,93.14,80.91,63.4,127.47
6339,102.98,92.65,81.16,64.99,127.92
6340,103.32,92.49,81.27,66.61,128.97
6341,104.09,90.67,81.38,68.48,129.19
6342,105.15,90.53,81.7,68.7,133.24
6343,105.39,88.37,82.45,75.61,134.66
6344,100,100,80,60,120
6345,100.36,97.59,80.21,60.51,120.47
6346,100.5,97.43,80.46,61.56,121.75
6347,100.75,97.3,80.58,64.87,123.24
6348,100.97,96.67,80.68,65.32,125.38
6349,101.56,94.95,80.86,65.33,126.39
6350,101.79,94.57,81.12,67.51,126.46
6351,101.8,94.25,81.21,69.14,126.57
6352,102,91.96,81.21,69.19,126.6
6353,102.19,91.92,81.3,69.37,126.74
6354,102.2,91.26,81.32,73.9,127.66
6355,102.3,90.32,81.36,74.67,128.19
6356,102.72,89.22,81.46,74.91,128.6
6357,100,100,80,60,120
6358,101.01,97.75,80.12,60.34,120.45
6359,102.37,97.57,80.32,62.56,122.24
6360,102.43,97.18,80.5,63.74,124.17
6361,102.51,96.85,80.56,64.01,126.69
6362,102.63,96.47,80.71,64.03,127.2
6363,102.79,95.17,80.72,64.81,128.05
6364,103.33,94.98,80.75,64.88,128.72
6365,103.49,94.84,80.93,65.07,129.03
6366,103.69,94.07,81,66.02,129.16
6367,103.72,93.35,81.21,66.75,129.44
6368,104.09,92.74,81.22,67.32,129.74
6369,104.49,92.43,81.33,68.97,135.37
6370,104.9,92.09,81.53,69.61,135.56
6371,104.92,90.76,81.62,70.63,139.9
6372,105.37,90.66,82.05,72.27,139.95
6373,106.27,90.63,82.13,72.51,140.76
6374,107.47,89.48,82.97,73.92,142.21
6375,100,100,80,60,120
6376,100.34,98.66,80.4,60.09,120.12
6377,100.82,98.41,80.42,61.12,122.55
6378,100.97,96.82,80.43,63.89,125.26
6379,101.33,96.66,80.67,64.19,125.64
6380,101.7,96.02,81.01,64.57,127.93
6381,102.43,95.64,81.11,65.33,128.55
6382,103.47,95.26,81.34,65.96,132.85
6383,103.59,91.51,81.5,66.24,133.86
6384,103.8,90.79,81.62,66.24,134.2
6385,103.97,90.59,81.63,68.56,134.42
6386,104.41,89.73,81.78,69.01,135.84
6387,100,100,80,60,120
6388,100.12,98.93,80.03,60.4,120.79
6389,100.27,97.03,80.15,61.01,121.88
6390,101.32,96.4,80.28,62.72,122.94
6391,101.62,93.26,80.33,63.49,123.78
6392,101.77,89.99,80.59,63.66,124.76
6393,100,100,80,60,120
6394,100.17,99.65,80.19,60.08,120.66
6395,100.2,97.93,80.94,60.1,123.36
6396,100.21,97.28,80.98,60.2,124.36
6397,100.25,96.61,80.98,60.21,125.02
6398,100.49,95.98,81.14,61.74,126.95
6399,100.52,95.94,81.53,62.21,129.46
6400,100.93,95.93,81.67,64.16,130.97
6401,101.29,95.22,81.68,64.45,131.63
6402,101.35,92.89,81.87,64.88,134.47
6403,101.46,90.81,82.01,66.21,138.49
6404,101.6,89.78,82.3,72.76,140.46
6405,100,100,80,60,120
6406,100.56,99.74,80.65,60.24,120.27
6407,100.72,98.88,80.83,61.03,120.48
6408,101.08,98.74,80.93,63.52,121.75
6409,101.29,98.65,81.17,64.25,126.08
6410,101.64,98.61,81.2,65.51,127.7
6411,102.35,98.52,81.8,65.72,128.64
6412,102.63,98.22,82.18,66.92,129.14
6413,103.76,96.7,82.79,68.85,129.82
6414,104.04,96.5,82.95,68.88,130.12
6415,104.14,96.29,82.95,69.92,130.74
6416,104.34,95.64,83,69.99,131.77
6417,104.78,95.21,83.04,71.65,132.69
6418,105.1,95.04,83.24,72.5,133.84
6419,105.16,90.79,83.57,77.99,134.67
6420,105.79,90.68,83.65,78.16,138.05
6421,105.98,89.73,84.71,78.98,138.32
6422,100,100,80,60,120
6423,100.17,99.84,80.06,60.7,122.33
6424,100.49,99.35,80.07,61.91,124.43
6425,100.52,98.96,80.14,64.87,125.12
6426,101.04,97.03,80.15,65.21,128.45
6427,101.28,96.68,80.22,65.66,128.56
6428,102.5,96.31,80.48,66.82,129.23
6429,102.83,95.46,80.92,68.27,132.59
6430,103.12,94.21,81.18,68.27,134.15
6431,103.39,92.57,81.2,72.06,134.53
6432,103.78,92.03,81.5,74.98,137.15
6433,103.95,91.87,81.58,76.27,137.69
6434,103.99,91.5,81.65,76.43,138.65
6435,104.05,91.4,81.9,77.07,138.94
6436,104.24,89.56,82.29,78.54,139.74
6437,100,100,80,60,120
6438,100.12,99.27,80,63.67,120.76
6439,100.51,97.38,80.03,64.4,120.89
6440,100.66,97.02,80.16,64.95,122.2
6441,102,95.21,80.23,66,122.58
6442,102.08,94.57,80.74,69.55,124.95
6443,102.45,92.58,80.84,70.53,125.7
6444,102.47,92.51,81.05,71.94,126.82
6445,102.7,92,81.19,73.55,130.27
6446,102.93,90.16,81.45,74.19,130.36
6447,103.1,89.42,81.57,77.98,131.34
6448,100,100,80,60,120
6449,100.06,97.63,81.05,60.17,121.25
6450,100.32,97.12,81.08,60.37,121.39
6451,100.54,97.06,81.09,60.53,121.55
6452,100.57,96.64,81.36,61.12,124.43
6453,100.64,95.33,81.37,61.99,125.21
6454,101.35,93.02,81.51,63.86,125.82
6455,101.4,92.83,81.73,64.34,126.67
6456,101.58,92.7,82.02,64.74,126.79
6457,101.65,91.78,82.05,65.12,126.95
6458,101.69,91.54,82.4,65.97,127.33
6459,101.75,90.45,82.43,67.38,127.71
6460,102.2,88.54,82.56,67.58,128.48
6461,100,100,80,60,120
6462,100.42,99.35,80.04,61.93,120.01
6463,100.66,99.04,80.6,63.22,120.13
6464,101.03,97.39,80.84,63.77,122.02
6465,101.3,96,81.69,64.57,123.43
6466,102.12,95.85,81.97,64.69,124.94
6467,102.54,94.8,81.97,66.01,126.81
6468,102.73,94.5,81.98,67.67,127.16
6469,102.77,93.47,82.35,71.52,128.34
6470,103.05,93.17,83.17,72.24,130.49
6471,103.36,91.55,83.67,74.56,131.49
6472,104.18,90.31,83.68,74.85,133.62
6473,104.37,90.05,83.82,75.27,135.74
6474,104.66,89.09,84.06,75.71,136.32
6475,100,100,80,60,120
6476,100.58,97.74,80.36,62.25,121.72
6477,100.82,96.38,80.43,63.06,122.84
6478,101.79,95.58,80.73,63.84,124.87
6479,101.96,94.83,80.82,64.17,124.93
6480,102.98,94.52,80.9,65.21,125.14
6481,103.17,94.01,80.99,66.26,126.4
6482,103.25,93.93,81.22,66.49,127.45
6483,103.91,92.62,81.44,66.51,131.14
6484,104.02,92.22,81.45,68.08,131.4
6485,105.64,91.55,81.56,68.34,131.61
6486,105.82,91.5,81.94,70.6,131.71
6487,106.55,89.88,82.1,70.9,132.01
6488,100,100,80,60,120
6489,100.03,97.5,80.04,60.06,120.44
6490,100.23,96.91,80.37,61.55,120.56
6491,100.36,96.71,80.57,62.14,123.77
6492,100.43,96.11,80.63,62.43,124.51
6493,100.61,95.73,80.72,63.77,126.77
6494,100.68,95.15,80.78,65.3,128.34
6495,100.99,94.15,81.22,65.49,128.79
6496,101.1,93.22,81.48,66.62,128.99
6497,101.2,91.67,81.52,67.83,129.5
6498,101.68,91.29,81.77,67.88,129.93
6499,101.69,91.11,81.86,68.45,131.44
6500,101.76,89.93,81.88,69.32,131.69
6501,100,100,80,60,120
6502,100.02,99.68,80.06,60.03,121.92
6503,100.71,99.02,80.84,66.1,122.18
6504,101.26,97.73,80.85,67.86,123.19
6505,101.34,96.25,80.94,68.7,123.85
6506,101.36,96.08,80.97,70.21,124.89
6507,103.51,95.8,81.14,71.56,125.74
6508,104.04,94.95,81.18,73.45,126.26
6509,104.67,94.39,81.23,73.85,127.4
6510,104.86,93.88,81.53,74.56,129.17
6511,104.88,93.51,81.78,79.16,129.45
6512,105.18,92.82,81.91,79.9,130.7
6513,105.33,92.09,82.16,81.39,132.85
6514,105.85,91.29,82.23,81.93,134.56
6515,106.44,90.97,82.34,84.89,135.33
6516,106.45,89.65,82.65,86.32,136.08
6517,100,100,80,60,120
6518,100.31,99.66,80.03,60.01,120.02
6519,100.48,99.07,80.17,61.11,120.93
6520,100.54,97.64,80.37,61.33,122.3
6521,101.08,97.25,80.56,62.74,124.5
6522,101.08,96.34,80.61,63.18,124.75
6523,101.44,95.73,80.92,66.52,127.44
6524,103,95.12,80.93,67.28,129.21
6525,103.13,94.22,81.16,68.75,132.62
6526,103.46,93.67,81.18,69.14,133.11
6527,104.42,92.92,81.22,69.47,133.35
6528,104.67,91.45,81.37,70.05,135.32
6529,104.68,91.2,81.4,72.26,135.57
6530,104.74,88.58,81.44,72.27,137.35
6531,100,100,80,60,120
6532,100.25,99.53,80.02,60.08,121
6533,100.32,97.01,80.03,60.61,121.12
6534,100.34,95.19,80.27,61.15,121.51
6535,100.55,94.78,80.37,63.1,122.62
6536,100.71,92.24,80.45,63.92,125.72
6537,100.91,90.42,80.57,65.58,127.7
6538,101.2,89.87,80.79,65.81,127.81
6539,100,100,80,60,120
6540,100.43,99.71,80.43,61.48,121.9
6541,100.83,98.53,80.61,62.13,122.71
6542,100.98,98.45,80.7,63.24,129.79
6543,101.13,97.41,80.78,64.24,130.01
6544,101.67,96.23,80.95,64.65,130.81
6545,101.87,95.35,81.06,65.67,134.41
6546,103.06,94.66,81.08,66.54,134.64
6547,103.4,94.14,81.18,66.64,134.93
6548,103.47,93.35,81.34,67.71,135.04
6549,104.61,93,81.56,67.96,139.16
6550,104.99,92.13,81.93,68.57,139.24
6551,105.05,89.76,82,69.89,139.48
6552,100,100,80,60,120
6553,100.03,99.66,80.33,60.37,121.46
6554,100.22,98.44,80.45,65.06,122.05
6555,100.6,98.22,80.52,66.28,123.61
6556,100.84,97.76,80.77,68.56,125.62
6557,100.89,94.22,81.02,69.05,126.64
6558,101.19,92.57,81.1,72.73,126.85
6559,101.25,92.47,81.14,73.4,128.42
6560,101.8,91.5,81.23,74.19,128.54
6561,102.05,91.38,81.25,74.27,129.58
6562,102.09,90.73,81.41,74.98,131.74
6563,102.61,90.33,81.74,75.53,132.43
6564,102.67,88.71,81.87,78.08,132.66
6565,100,100,80,60,120
6566,100.32,99.46,80.19,60.44,120.81
6567,100.33,97.39,80.25,60.65,123.84
6568,100.8,96.55,80.27,63.1,126.39
6569,100.88,96.55,80.45,65.11,129.26
6570,101.02,94.21,80.54,65.11,130.59
6571,101.53,93.32,80.54,65.23,131.25
6572,102.26,93.26,80.56,71.2,132.18
6573,102.32,92.72,80.76,71.55,135.36
6574,102.48,92.18,80.84,72.29,139.87
6575,102.66,91.94,80.91,73.33,143.95
6576,103,91.51,80.95,73.75,144.08
6577,103.12,91.11,81.2,74.07,145.38
6578,103.17,88.98,81.27,75.13,148.81
6579,100,100,80,60,120
6580,100.2,98.92,80.07,61.84,121.23
6581,100.27,98.89,80.21,61.89,127.04
6582,100.49,98.5,80.24,62.96,129.19
6583,100.6,98.41,80.27,63.1,131.25
6584,101.1,97.86,80.64,67.14,131.69
6585,101.19,93.27,80.92,67.81,134.25
6586,101.9,93.25,81.43,67.93,134.47
6587,102.94,92.46,81.67,67.96,135.39
6588,103.31,92.23,81.77,70.83,135.44
6589,103.47,90.98,82.05,70.93,136.45
6590,103.56,89.93,82.14,74.32,139.25
6591,100,100,80,60,120
6592,100.01,99.44,80.08,60.29,122.02
6593,100.52,98.78,80.2,61.57,123.41
6594,100.67,98.7,80.21,64.09,124.04
6595,100.88,98.43,80.25,64.64,124.14
6596,101.04,96.62,80.41,66.66,126.38
6597,101.34,96.33,80.47,69.98,126.8
6598,102.53,95.22,80.6,71.43,131.99
6599,103.68,95.16,80.67,72.98,132.1
6600,104.39,95.07,80.73,74.7,133.76
6601,104.41,93.88,80.9,74.94,139.98
6602,104.95,93.56,81.1,75.15,141.8
6603,105.11,93.49,81.14,75.69,143.66
6604,106.19,93.28,81.18,77.74,143.68
6605,106.42,93.04,81.91,78.23,145.21
6606,108.15,92.2,82.08,80.17,145.38
6607,108.26,91.85,82.14,80.2,146.13
6608,108.37,91.6,82.19,80.87,147.01
6609,109.23,91.54,82.65,81.91,147.14
6610,109.29,90.16,82.78,82.32,147.5
6611,110.04,88.78,82.8,85.07,150.85
6612,100,100,80,60,120
6613,100.09,98.63,80.15,60.08,120.84
6614,100.45,96.07,80.22,60.97,122.11
6615,100.64,96.01,80.4,63.54,122.11
6616,101.23,94.55,80.53,66.9,122.28
6617,101.31,93.21,80.76,68.46,123.07
6618,101.92,92.63,81.33,68.65,125.94
6619,102.4,90.89,81.55,68.94,126.43
6620,102.49,90.83,82.25,70.85,127.61
6621,102.94,88.47,82.41,70.88,128.16
6622,100,100,80,60,120
6623,100.76,99.94,80.36,60.61,120.45
6624,101,99.87,80.44,61.23,122.82
6625,101.15,99.72,80.54,63.72,123.41
6626,101.59,99.71,80.85,64.19,123.54
6627,101.71,99.17,81,65.41,123.7
6628,101.79,99.14,81.08,66.52,123.74
6629,101.85,98.65,81.23,67.38,124.05
6630,103.31,98.53,81.24,69.24,125.09
6631,103.72,98.34,81.42,71.04,130.12
6632,103.98,97.99,81.54,71.94,130.43
6633,104.05,95.93,81.56,73.09,133.58
6634,104.2,95.6,82.21,73.35,133.84
6635,104.59,94.43,82.3,75.03,134.03
6636,104.62,93.33,82.34,75.74,135.94
6637,106.09,91.64,82.45,75.75,139.58
6638,106.11,91.59,82.59,76.08,139.91
6639,106.28,89.34,82.94,76.36,141.12
6640,100,100,80,60,120
6641,100.02,99.23,80.16,62.32,121.54
6642,100.73,98.59,80.3,62.66,123.37
6643,100.95,98.15,80.92,63.39,123.53
6644,101.51,97.92,80.92,63.46,123.76
6645,101.93,97.89,81.6,64.14,124.91
6646,102.43,96.09,81.68,65.17,127.8
6647,102.52,94.97,81.93,66.62,128.01
6648,103.35,94.23,82.41,66.77,129.04
6649,104.29,90.74,82.62,67.03,130.16
6650,104.46,87.77,82.67,69.49,130.45
6651,100,100,80,60,120
6652,100.04,97.98,80.16,60.95,120.57
6653,100.83,97.57,80.16,61.16,122.35
6654,101.62,96.38,80.32,61.91,122.65
6655,101.65,95.95,80.43,63.77,123.42
6656,102.42,94.58,80.67,64.12,123.98
6657,102.88,92.03,80.72,64.49,124.19
6658,103.5,91.66,81.3,66.98,126.99
6659,103.79,91.53,81.3,68.37,127.29
6660,103.86,91.33,81.45,70.64,128.41
6661,104,89.44,82.09,72.99,128.6
6662,100,100,80,60,120
6663,100.31,99.43,80.14,60.3,120.29
6664,100.45,95.9,80.25,61.73,120.6
6665,100.7,95.52,80.26,63,122.95
6666,101.4,95.52,80.65,66.71,123.24
6667,101.49,94.49,80.72,67.19,123.72
6668,102.28,92.34,80.73,67.38,125.87
6669,102.7,91.19,80.88,68.14,126.19
6670,103.31,90.74,81.16,68.68,127.89
6671,103.49,89.37,81.54,69.66,128.9
6672,100,100,80,60,120
6673,100.04,99.33,80.21,61.48,120.58
6674,100.61,99.16,80.28,62.9,121.15
6675,100.69,99.11,80.34,63.66,121.38
6676,101.36,97.57,80.48,64.65,125.67
6677,101.5,97.31,80.72,67.08,125.84
6678,101.93,97.05,81.01,69.26,126.6
6679,101.93,96.65,81.06,72.23,127.58
6680,101.94,95.73,81.12,74.59,127.71
6681,102.84,95.51,81.36,74.91,128.39
6682,103,95.28,81.44,76.56,128.83
6683,103.26,94.94,81.62,76.62,130.41
6684,103.32,94.89,81.82,77.97,137.77
6685,103.33,93.11,81.87,77.98,138.64
6686,103.65,92.19,81.91,80,140.26
6687,103.98,92.07,82.21,80.04,141.26
6688,104.26,90.07,82.3,80.92,143.08
6689,104.8,89.24,82.4,81.73,145.82
6690,100,100,80,60,120
6691,100.62,99.37,80.24,60.34,120.12
6692,102.42,98.04,80.3,62.74,121
6693,103.15,97.04,80.38,65.1,122.83
6694,103.16,96.71,80.91,65.15,122.85
6695,103.94,96.1,81.15,65.22,123.35
6696,103.95,94.97,81.56,65.24,123.95
6697,100,100,80,60,120
6698,100.05,98.78,80.03,60.42,120.06
6699,100.82,97.9,81.42,64.65,121
6700,101.38,97.38,81.91,64.79,121.09
6701,101.51,95.97,82.26,65.17,123.44
6702,101.67,95.24,82.32,65.69,123.87
6703,101.82,92.85,82.33,66.23,123.91
6704,102.34,92.39,82.34,67.11,123.99
6705,102.61,92.32,82.73,68.04,124.44
6706,102.73,92.1,82.78,69.27,125.5
6707,103.03,90.24,83.03,73.15,127.46
6708,103.19,88.88,83.07,73.99,131.15
6709,100,100,80,60,120
6710,100.23,99.75,80.22,62.39,122.35
6711,100.29,99.4,80.34,62.91,122.59
6712,100.37,99.2,80.4,64.57,123.35
6713,101.11,98.9,80.61,65.05,123.81
6714,101.2,98.66,81.44,66.53,125
6715,101.34,98.32,81.65,66.96,128.04
6716,101.96,97.22,81.94,67.43,132.78
6717,102.52,96.24,82.09,68.05,133.31
6718,102.71,95.54,82.12,69.84,133.36
6719,103.16,95.04,82.12,71.55,133.73
6720,103.22,94.55,82.34,72.58,136.72
6721,103.25,93.89,82.51,73.76,137.52
6722,103.39,93.74,82.69,75.8,137.91
6723,103.62,93.28,82.94,78.09,140.69
6724,103.98,92.1,82.95,80.22,141.52
6725,104.36,91.42,83.2,81.38,143.95
6726,104.38,91.42,83.21,84.23,151.58
6727,104.59,90.73,83.85,85.63,154.26
6728,104.65,88.73,83.91,85.87,154.76
6729,100,100,80,60,120
6730,100.53,99.22,80.08,61.07,122.24
6731,100.98,98.72,80.77,62,125.93
6732,101.58,98.64,80.95,62.78,128.51
6733,101.76,98.29,80.98,62.9,128.99
6734,102.65,98.29,81.59,64.37,130.49
6735,102.71,96.57,81.77,64.58,132.25
6736,103.42,95.78,81.79,65.16,132.34
6737,104.08,95.14,82.07,65.18,132.48
6738,104.21,93.86,82.36,65.2,133.21
6739,104.54,92.53,82.54,68.5,137.17
6740,104.7,92.41,82.74,69.04,137.28
6741,105.12,91.73,83.13,69.37,140.08
6742,105.21,90.55,83.4,70.76,142.33
6743,105.47,90.5,83.49,72.31,143.45
6744,105.61,90.2,83.51,75.3,143.81
6745,105.73,89.17,83.61,76.25,144.74
6746,100,100,80,60,120
6747,100.15,99.92,80.5,61.51,120.07
6748,100.41,99.6,80.64,62.3,122.2
6749,101.13,99.54,80.86,62.92,127.85
6750,101.35,99.28,80.91,64.18,128.31
6751,101.38,99.15,80.97,64.66,128.51
6752,101.5,98.28,81.11,65.36,129.49
6753,101.73,97.84,81.2,66.68,132.06
6754,101.76,96.01,81.38,67.19,132.08
6755,102.29,94.65,81.52,68.39,133.9
6756,102.55,94.41,81.54,71.13,135.33
6757,103.84,94.08,81.88,71.73,136.39
6758,104.01,92.08,81.93,72.57,136.79
6759,104.3,90.88,81.98,73.23,137.02
6760,104.34,89.99,82.19,75.45,137.12
6761,100,100,80,60,120
6762,100.55,98.92,80.08,62.7,120.01
6763,100.69,98.09,80.09,63.23,120.64
6764,101.27,97.85,80.4,64.18,121.41
6765,101.46,95.78,80.46,65.22,122.91
6766,101.6,95.65,80.51,65.54,124.21
6767,101.72,95.18,80.52,65.9,124.37
6768,101.89,93.12,80.83,66.26,125.39
6769,102.23,92.99,80.84,67.95,125.84
6770,102.3,92.39,80.9,68.69,127.41
6771,102.47,90.88,81.16,69.37,129.69
6772,102.84,90.57,81.29,69.49,131.89
6773,102.95,85.99,81.63,69.7,132.75
6774,100,100,80,60,120
6775,100,100,80,60,120
6776,100.22,99.67,80.07,60.89,120.66
6777,100.63,97.26,80.23,63.43,122.69
6778,100.76,96.83,80.4,64.32,124.06
6779,100.85,95.9,80.78,64.83,127.87
6780,101.25,95.66,81.11,66.08,131.81
6781,101.27,95.6,81.25,66.34,132.17
6782,101.32,94.03,81.34,67.51,132.8
6783,101.57,93.97,81.5,67.93,138.24
6784,101.68,92.37,81.62,68.02,138.42
6785,101.8,91.95,81.74,70,141.41
6786,102.09,91.7,81.79,71.8,141.73
6787,102.22,91.44,81.97,72.08,141.75
6788,102.55,90.85,82.1,72.66,142.52
6789,100,100,80,60,120
6790,100.37,98.48,80.82,60.2,120.26
6791,101.28,97.91,81.09,60.34,121.88
6792,101.28,97.52,81.31,61.71,122.89
6793,101.56,96.16,81.87,62.26,123.54
6794,101.56,95.85,81.98,64.17,123.7
6795,102.36,95.58,82.08,64.23,125.84
6796,102.63,94.9,82.4,64.34,127.4
6797,102.97,90.96,82.59,64.38,129.19
6798,103.47,90.22,82.64,64.49,133.17
6799,103.5,89.87,82.67,64.51,133.41
6800,100,100,80,60,120
6801,100.71,97.32,80.29,60.3,120.32
6802,101,97.19,80.46,60.73,121.68
6803,101.02,97.03,80.95,61.93,124.01
6804,102.63,95.57,80.99,62.04,124.15
6805,102.64,95.44,81.2,63.35,124.71
6806,103.82,94.4,81.27,63.54,124.94
6807,103.87,94.03,81.28,63.71,126.38
6808,103.9,93.52,81.73,63.73,126.9
6809,104.26,93.3,81.78,65.79,128.86
6810,104.98,92.55,81.84,67.05,129.23
6811,105.06,92.05,82.34,67.27,133.55
6812,105.69,91.97,82.49,68.08,134.03
6813,106.06,90.09,82.72,68.83,138.34
6814,106.32,89.05,82.85,70.63,138.83
6815,100,100,80,60,120
6816,100.1,97.49,80.25,60.65,121.11
6817,100.2,97.28,80.28,62.13,121.19
6818,100.53,96.92,80.32,62.44,121.41
6819,100.88,96.27,80.4,62.74,121.7
6820,101.4,95.33,80.52,64.23,122.69
6821,101.54,94.44,80.79,64.73,127.07
6822,101.76,93.43,80.86,66.22,127.09
6823,102.17,93.28,80.96,66.23,127.28
6824,103.51,92.48,81.39,66.64,128.21
6825,103.64,92.01,81.66,67.44,129.24
6826,103.91,91.79,81.7,67.93,129.8
6827,104.02,91.38,81.72,70.19,131.48
6828,104.4,89.86,82.13,70.52,134.7
6829,100,100,80,60,120
6830,100.08,99.47,80.03,61.19,122.62
6831,100.9,97.26,80.12,61.87,123.56
6832,101.9,95.7,80.25,62.96,125.41
6833,102.76,94.24,80.44,63.33,125.86
6834,103.45,93.42,80.55,63.58,128.85
6835,103.8,91.48,81.13,63.76,129.58
6836,103.85,91.28,81.17,64.16,129.62
6837,104.14,91.12,81.62,67.44,131.21
6838,104.29,89.75,81.66,67.81,131.65
6839,100,100,80,60,120
6840,101.8,99.07,80.07,60.31,120.64
6841,101.96,98.99,80.21,60.9,120.73
6842,102.03,96.93,80.6,64.36,121.05
6843,102.19,96.5,80.75,65.09,121.11
6844,102.48,95.4,80.79,70.4,124.63
6845,102.5,93.94,81.04,70.77,125.16
6846,102.68,93.76,82.04,71.3,125.36
6847,102.69,93.75,82.38,71.97,125.57
6848,102.79,92.34,82.76,79.17,126.02
6849,102.98,92.22,82.78,82.79,126.66
6850,103.39,90.46,82.99,86.59,129.78
6851,103.81,89.79,83.37,87.08,130.24
6852,100,100,80,60,120
6853,100.11,99.53,80.32,62.94,121.06
6854,100.19,99.29,80.83,63,121.4
6855,100.36,99.13,80.92,64.42,124.82
6856,100.41,98.77,81.18,64.82,129.24
6857,100.55,98.42,81.31,65.48,130.42
6858,100.72,98.2,81.55,66.14,130.74
6859,100.8,98.17,81.85,67.33,131.48
6860,101.32,97.97,82.34,67.64,131.81
6861,101.58,97.93,82.53,67.87,132.86
6862,101.7,96.04,82.56,68.41,136.24
6863,101.79,94.89,82.65,69.33,136.5
6864,101.81,94.78,82.67,69.69,140.71
6865,101.83,94.25,82.77,72.94,141.67
6866,101.99,93.88,82.87,75.38,142.44
6867,102.16,93.68,82.99,76.63,145.22
6868,102.29,92.93,83.01,77.44,147.38
6869,102.39,92.16,83.03,79.34,147.5
6870,102.41,90.24,83.3,79.75,147.6
6871,102.68,89.35,83.39,80.79,150.02
6872,100,100,80,60,120
6873,100.35,99.86,80.45,62.59,120.12
6874,101.75,99.63,81.26,64.73,121.66
6875,101.88,99.18,81.36,66.86,122.89
6876,102.47,98.85,81.5,67.16,123.48
6877,102.63,98.21,81.62,67.95,124.23
6878,102.8,95.6,82.13,69.12,125.64
6879,102.87,94.93,82.23,70.21,127.17
6880,103.07,94.37,82.55,74.3,127.4
6881,103.09,92.97,82.69,75.09,129.32
6882,103.39,90.57,82.79,75.12,129.92
6883,103.46,89.42,83.11,75.57,130.36
6884,100,100,80,60,120
6885,100.07,97.71,80.09,61.81,120.51
6886,100.18,95.63,80.15,62.07,122.59
6887,100.5,93.83,80.17,62.41,122.61
6888,101.32,92.09,80.23,63.14,123.64
6889,101.78,91.85,80.47,63.46,124.66
6890,102.31,90.46,80.57,64.6,125.49
6891,102.51,89.4,80.6,67.51,125.77
6892,100,100,80,60,120
6893,100.25,99.45,80.65,60.1,121.58
6894,100.28,99.38,81.06,61.64,123.22
6895,100.65,99.22,81.23,63.35,123.24
6896,100.92,98.6,81.68,65.64,125.1
6897,101.18,96.84,81.77,66.13,125.76
6898,101.25,96.24,81.88,68.93,127.4
6899,101.26,94.29,82.16,69.98,127.55
6900,101.31,91.09,82.18,70.48,129.47
6901,101.69,89.78,82.45,71.45,130.75
6902,100,100,80,60,120
6903,100.2,99.08,80.11,67.65,120.08
6904,100.38,97.05,80.24,70.54,120.28
